erro,dist
-0.0024518966674804688,3.5
-0.12353944778442383,2.0
0.3476827144622803,0.5
-0.9145736694335938,5.5
-1.5404677391052246,5.0
0.05055689811706543,1.0
0.19995737075805664,1.0
-0.11514568328857422,3.0
-0.2921304702758789,1.5
-2.5726513862609863,6.0
1.358386516571045,2.5
0.22266101837158203,3.0
0.5429854393005371,0.5
0.10144853591918945,2.0
1.4303088188171387,2.5
-1.3024373054504395,5.5
0.03196883201599121,1.0
-1.906740665435791,5.0
-0.20255327224731445,3.5
-1.3881192207336426,5.5
-1.012399673461914,4.0
-0.22886037826538086,4.0
0.35772037506103516,3.5
0.9676761627197266,4.5
1.792508602142334,2.5
0.09736490249633789,2.0
-0.609738826751709,6.0
-0.9792690277099609,5.5
-0.11864662170410156,1.5
1.6995601654052734,2.5
0.3233976364135742,3.0
-0.4463028907775879,1.5
-1.6872854232788086,5.0
-0.5311179161071777,5.5
-0.32756614685058594,1.0
-0.44564151763916016,4.5
-2.001323699951172,5.0
2.0318784713745117,3.0
0.8392219543457031,2.5
-0.7501640319824219,5.5
0.24977350234985352,4.5
-0.955742359161377,4.0
0.3423781394958496,3.0
0.6380724906921387,3.0
0.2761538028717041,1.0
0.2248978614807129,4.5
0.6700034141540527,0.5
0.033817291259765625,1.0
-0.8791208267211914,5.5
-0.9421024322509766,1.5
-2.1757893562316895,5.0
0.3809032440185547,3.5
-1.8885817527770996,5.0
0.8963494300842285,3.5
-0.5833358764648438,5.5
0.5733809471130371,3.0
-0.7348484992980957,4.0
-0.435945987701416,1.5
1.524332046508789,2.5
0.20434045791625977,6.0
-1.6055374145507812,6.0
0.03848695755004883,2.0
-0.284609317779541,4.0
0.10294771194458008,1.0
0.027582168579101562,4.0
-0.4924182891845703,1.5
-1.0339927673339844,4.5
-0.7677185535430908,1.5
0.22627806663513184,0.5
-1.3659682273864746,6.0
0.541557788848877,1.0
-0.7074804306030273,6.0
0.3547043800354004,4.5
0.1540231704711914,3.5
-0.5604500770568848,4.0
0.18980741500854492,3.5
-2.2504425048828125,5.0
-1.0490055084228516,5.5
0.8060197830200195,0.5
0.07045412063598633,4.5
-0.03422236442565918,1.0
-0.5499606132507324,5.5
-1.1215229034423828,5.5
-1.6878180503845215,5.0
1.350400447845459,2.5
0.18696260452270508,0.5
-0.584801197052002,5.5
0.29343414306640625,0.5
-1.6296720504760742,5.0
-0.32553768157958984,4.5
0.07783937454223633,1.0
0.6195979118347168,3.0
-0.183180570602417,1.0
-0.18206214904785156,1.0
-0.05698251724243164,3.5
-0.4896678924560547,1.5
0.11180686950683594,0.5
0.7444052696228027,0.5
0.35290956497192383,4.5
-0.6516070365905762,6.0
-0.7117538452148438,4.0
0.03663825988769531,3.0
-0.5857257843017578,6.0
-2.01499605178833,5.0
-0.47290897369384766,5.5
0.42433905601501465,0.5
0.0425562858581543,4.5
0.2656733989715576,0.5
-1.666581153869629,5.0
-0.2440171241760254,4.0
1.1663954257965088,0.5
-1.9730277061462402,5.0
1.2797727584838867,2.5
0.5895533561706543,0.5
-0.6928937435150146,1.5
-1.4488654136657715,6.0
0.3158402442932129,3.5
-0.10425519943237305,4.5
0.09467744827270508,1.5
-1.0954289436340332,1.5
-0.24388599395751953,5.5
-0.8003478050231934,4.0
-0.3510708808898926,4.5
-1.4428062438964844,6.0
-0.2823219299316406,4.0
-1.3180923461914062,6.0
-1.7088642120361328,5.0
-1.81691312789917,5.0
-1.06380033493042,6.0
-0.5945591926574707,6.0
0.03481435775756836,3.5
0.018012285232543945,1.0
-1.0673632621765137,5.5
-1.765427589416504,6.0
-0.07181930541992188,1.5
-2.0824551582336426,5.0
-1.1145362854003906,5.5
-0.9608807563781738,4.0
1.4759011268615723,2.5
1.1334466934204102,3.0
0.6710238456726074,0.5
-0.9896144866943359,6.0
0.7116668224334717,0.5
1.8143372535705566,2.5
0.7303466796875,3.0
1.2672877311706543,2.5
0.0020051002502441406,2.0
1.2812271118164062,2.5
0.2506561279296875,1.0
-0.9158873558044434,5.5
-0.8205423355102539,5.5
-0.2534360885620117,2.0
-0.07094049453735352,3.5
-0.19910240173339844,1.0
-0.018457889556884766,2.0
-0.5117583274841309,4.0
1.038487434387207,3.0
0.03479909896850586,3.5
0.3539748191833496,3.5
-0.010200023651123047,4.5
-0.07461881637573242,1.0
-1.100757122039795,6.0
0.31142759323120117,3.5
0.026766300201416016,4.5
-0.9004788398742676,6.0
-0.7885923385620117,5.5
-0.5007243156433105,5.5
-0.1361546516418457,4.5
-0.06402158737182617,3.5
0.09671735763549805,3.5
-0.5148253440856934,1.5
-0.039041996002197266,2.0
0.8794989585876465,3.5
-0.8176865577697754,4.5
-1.8965682983398438,5.0
-0.08217239379882812,2.0
-2.005814552307129,5.0
1.451880931854248,2.5
0.1343388557434082,4.5
0.5036654472351074,3.0
-0.39071226119995117,4.0
-1.327596664428711,6.0
0.02419567108154297,3.0
-0.6754822731018066,4.5
0.6167259216308594,0.5
-0.014813899993896484,4.5
-0.6131067276000977,1.5
-0.0023322105407714844,1.5
-2.2446837425231934,5.0
0.607396125793457,3.0
0.06282567977905273,3.5
0.1953568458557129,0.5
-1.8513340950012207,5.0
-1.8687019348144531,6.0
-0.19444966316223145,1.0
0.00176239013671875,2.0
1.606015682220459,2.5
-0.31383275985717773,1.5
1.0026540756225586,3.0
0.38048601150512695,3.0
-2.05397367477417,5.0
-1.7855477333068848,5.0
-0.49298667907714844,5.5
-0.423586368560791,4.0
-0.024215221405029297,6.0
0.39196324348449707,0.5
0.21511268615722656,3.0
0.1202390193939209,1.5
1.0319581031799316,3.0
0.44303274154663086,3.5
0.32471179962158203,0.5
0.4442324638366699,1.0
-1.9818472862243652,5.0
-0.24052095413208008,4.0
-2.0072479248046875,6.0
0.20489931106567383,4.5
-0.649146556854248,6.0
-1.8453288078308105,5.0
0.13067913055419922,2.0
-0.689786434173584,5.5
-0.17170047760009766,1.5
-0.07055473327636719,2.0
0.032774925231933594,4.5
0.049544334411621094,3.5
-0.0953054428100586,1.0
-0.021109580993652344,2.0
0.5342693328857422,3.5
-0.8439426422119141,5.5
-0.23778748512268066,1.5
0.22808837890625,3.5
-0.37253546714782715,1.5
0.36985349655151367,3.5
0.4073507785797119,0.5
-1.2677655220031738,5.5
0.32012200355529785,0.5
0.05569648742675781,4.5
-1.1617398262023926,5.5
0.26003551483154297,1.0
-0.05341291427612305,2.0
0.19495439529418945,2.0
0.5851054191589355,3.0
-0.23430609703063965,1.5
-0.8942561149597168,4.5
-1.9596314430236816,6.0
-0.32300329208374023,4.5
0.10144853591918945,2.0
-0.8296241760253906,4.0
-0.9201765060424805,1.5
0.642723560333252,3.0
0.7421555519104004,3.0
0.532325267791748,4.5
1.1912083625793457,2.5
-0.2724623680114746,3.5
-0.738415002822876,1.5
-0.2761998176574707,4.5
0.2750115394592285,3.5
1.0494704246520996,2.5
0.5335798263549805,3.0
0.5145583152770996,3.0
-0.046128273010253906,1.0
0.6809983253479004,3.0
-0.18662357330322266,4.0
-0.0323948860168457,2.0
-0.12891912460327148,2.0
0.15948700904846191,1.0
1.4146995544433594,2.5
-1.7708888053894043,5.0
0.46989011764526367,3.0
-0.37249088287353516,1.5
0.06656312942504883,4.5
-0.5563173294067383,1.5
-0.11918163299560547,1.0
1.677250862121582,2.5
0.2792019844055176,0.5
0.3574848175048828,0.5
-0.33969688415527344,4.5
-0.6306076049804688,4.0
-0.5108671188354492,4.5
-0.12362813949584961,2.0
0.2802116870880127,0.5
-0.02982950210571289,2.0
-0.546959400177002,1.5
-0.7018513679504395,4.0
-1.7933716773986816,5.0
0.330899715423584,3.0
0.8813540935516357,0.5
-0.13277912139892578,3.5
-0.5377049446105957,4.0
0.38547658920288086,4.5
-1.4587640762329102,6.0
0.058267831802368164,1.0
0.6263413429260254,3.5
-0.7912359237670898,5.5
-0.1722121238708496,4.5
0.007412910461425781,4.5
0.41235876083374023,0.5
0.14636516571044922,2.0
0.7439923286437988,4.5
-1.1808152198791504,5.5
-1.5032086372375488,6.0
-0.09187650680541992,1.0
-0.20339727401733398,2.0
-0.27372264862060547,1.0
-1.8413214683532715,5.0
-0.342252254486084,4.0
-0.7081480026245117,5.5
-0.002045869827270508,1.5
1.4082999229431152,2.5
0.534273624420166,3.0
-0.563514232635498,4.0
-1.4863691329956055,5.0
-1.4877095222473145,5.0
1.6812901496887207,3.0
0.8588500022888184,3.0
1.0658583641052246,2.5
-1.3238825798034668,6.0
0.809328556060791,4.5
-1.7560296058654785,5.0
-0.05173540115356445,4.5
0.9234185218811035,2.5
0.016797542572021484,3.5
-0.47302818298339844,1.5
1.9874215126037598,2.5
0.13226985931396484,4.5
1.7074742317199707,2.5
0.05973339080810547,3.5
-1.5196003913879395,6.0
0.7326903343200684,0.5
-1.1713438034057617,5.5
-0.1453256607055664,1.5
0.5118436813354492,0.5
-0.060436248779296875,2.0
0.7215886116027832,3.0
-1.0431809425354004,5.5
0.04581117630004883,4.0
-1.8930320739746094,5.0
0.5325703620910645,0.5
-0.10242795944213867,3.5
-0.2376084327697754,4.5
0.79111647605896,0.5
-0.05487680435180664,1.0
-0.2386188507080078,1.5
-0.6972050666809082,4.0
1.4111442565917969,2.5
-0.38036251068115234,6.0
0.42220115661621094,3.5
-0.44065380096435547,1.5
-1.1875224113464355,6.0
0.6063122749328613,0.5
0.36281824111938477,3.5
0.16286373138427734,2.0
0.049204349517822266,2.0
-0.8577389717102051,5.5
-0.5131077766418457,4.0
0.3663763999938965,3.0
-0.865999698638916,5.5
-2.3389086723327637,5.0
-0.1793217658996582,4.0
-2.3081564903259277,5.0
-0.42622995376586914,4.0
-0.038930416107177734,1.0
-1.3357791900634766,6.0
-1.7822680473327637,5.0
0.0020051002502441406,2.0
1.177243709564209,2.5
-0.22534418106079102,2.0
-0.07148933410644531,1.5
-1.656287670135498,5.0
1.0070319175720215,2.5
0.8722271919250488,3.0
1.7711358070373535,2.5
1.1166119575500488,3.0
-1.3385047912597656,5.5
-0.9630608558654785,5.5
0.21215248107910156,3.5
-0.6350903511047363,4.5
-0.07546758651733398,3.5
-0.9631967544555664,5.5
-0.666473388671875,6.0
-0.1644144058227539,4.5
1.1994633674621582,2.5
-0.2400665283203125,4.0
-0.15163278579711914,2.0
0.2024996280670166,1.5
-1.1522269248962402,6.0
0.652869701385498,0.5
-0.20818710327148438,1.5
0.18380331993103027,1.0
1.006615161895752,3.0
0.05952167510986328,1.0
1.5562348365783691,2.5
-0.33570241928100586,4.5
-0.7070331573486328,5.5
-1.2014546394348145,5.5
-1.1386356353759766,4.0
-0.9572668075561523,4.0
-1.377182960510254,6.0
0.8824715614318848,2.5
0.05138206481933594,1.0
-2.1173243522644043,6.0
1.3776803016662598,2.5
0.1268477439880371,1.0
-0.33869218826293945,4.5
0.459730863571167,0.5
1.8706021308898926,2.5
0.9703755378723145,2.5
-0.39741086959838867,6.0
-1.1485791206359863,5.5
0.11600637435913086,3.0
0.1190938949584961,3.5
-1.3656201362609863,5.5
0.4216041564941406,3.5
0.41910386085510254,1.0
-0.18616294860839844,1.0
-0.10168266296386719,2.0
0.0869302749633789,3.5
0.05901670455932617,4.5
-0.14272069931030273,2.0
-1.7847533226013184,6.0
0.3233637809753418,4.5
0.08242273330688477,3.5
-0.4659743309020996,1.5
0.4817390441894531,0.5
-0.9841303825378418,5.5
0.07196044921875,3.5
-0.1818094253540039,2.0
0.5327486991882324,3.0
0.1574873924255371,4.5
0.27844762802124023,3.0
-1.303234577178955,6.0
-1.8813986778259277,5.0
0.1748826503753662,1.5
-0.9476542472839355,1.5
0.2420368194580078,1.5
-0.37132978439331055,1.0
-0.008219718933105469,2.0
-2.1948046684265137,6.0
1.4173336029052734,2.5
0.01467752456665039,2.0
0.5980038642883301,0.5
-2.130871295928955,5.0
0.7675948143005371,3.5
-1.062455654144287,5.5
0.08810710906982422,1.0
-0.3268585205078125,1.5
1.5721850395202637,2.5
-0.33209681510925293,1.0
-0.020256996154785156,4.0
0.5890793800354004,0.5
0.32479047775268555,0.5
0.5352144241333008,3.0
-0.874873161315918,4.5
-0.0908513069152832,3.5
1.2542996406555176,3.0
-2.409689426422119,6.0
1.2728667259216309,2.5
0.4709138870239258,0.5
-0.8863463401794434,6.0
0.49240946769714355,0.5
-1.223649263381958,1.5
0.07783079147338867,3.5
-0.1069798469543457,4.5
-1.962796688079834,5.0
-1.1182832717895508,5.5
0.0604703426361084,1.0
0.297335147857666,3.5
-0.7093899250030518,1.5
-0.2866055965423584,1.5
0.24815034866333008,0.5
-1.7241268157958984,5.0
0.5161957740783691,0.5
0.2555351257324219,4.5
-1.0798187255859375,4.0
-0.019936084747314453,2.0
-2.0151853561401367,5.0
0.5714383125305176,0.5
-1.1659693717956543,6.0
0.3146040439605713,0.5
-0.6647262573242188,5.5
-0.5379374027252197,1.5
-0.1355428695678711,1.0
-1.416088581085205,6.0
-0.41185593605041504,1.5
1.3532023429870605,2.5
-0.615818977355957,4.5
0.15243744850158691,0.5
1.257798671722412,2.5
0.059689998626708984,2.0
0.06054544448852539,1.0
0.38643789291381836,3.5
0.03738880157470703,2.0
-0.20249199867248535,1.0
-0.13772153854370117,2.0
0.023615360260009766,2.0
0.02994394302368164,2.0
0.47200870513916016,3.0
-0.07001638412475586,4.5
-1.6958622932434082,6.0
-0.02190113067626953,2.0
-2.426774501800537,5.0
0.14461302757263184,1.0
-0.3383641242980957,4.0
-0.4711174964904785,4.0
-0.21851491928100586,1.0
-0.8225052356719971,1.5
0.8211331367492676,3.0
-0.3680844306945801,4.0
-0.005932807922363281,3.0
0.571599006652832,1.0
-2.189143657684326,5.0
-1.0274367332458496,6.0
0.14737272262573242,1.0
0.5705106258392334,0.5
0.6215677261352539,0.5
-1.7790608406066895,5.0
0.5195095539093018,0.5
0.019565105438232422,3.5
-0.3204808235168457,4.5
-1.3942179679870605,5.5
-2.0749998092651367,6.0
0.637453556060791,6.0
0.07213211059570312,3.5
0.3967404365539551,3.5
-0.5427381992340088,1.5
0.06961488723754883,2.0
0.3362555503845215,0.5
-0.15015125274658203,1.0
1.6122241020202637,2.5
-1.8334221839904785,5.0
0.6465225219726562,0.5
-2.001589298248291,5.0
0.9662184715270996,2.5
0.26517343521118164,1.5
0.42191553115844727,0.5
-0.8792266845703125,4.0
0.3281381130218506,0.5
0.6794519424438477,3.5
1.2227139472961426,3.0
-2.181300640106201,5.0
0.432145357131958,0.5
-0.44716882705688477,1.5
-0.9147138595581055,1.5
0.4643535614013672,4.5
-2.2705931663513184,6.0
0.011617183685302734,4.5
-0.11093568801879883,3.5
0.10581588745117188,2.0
-0.09299039840698242,4.5
-1.3736538887023926,6.0
0.06505060195922852,3.5
-0.1233530044555664,1.0
0.3344569206237793,3.0
0.11586332321166992,3.0
-0.22382044792175293,1.0
0.08147621154785156,4.5
0.4347977638244629,6.0
0.39116430282592773,3.5
-0.8318853378295898,6.0
1.078887939453125,0.5
-0.13007020950317383,6.0
-0.24120616912841797,1.5
0.6664900779724121,3.0
0.24509286880493164,4.5
0.28632545471191406,1.5
0.1598048210144043,3.0
-1.7500395774841309,5.0
0.6340737342834473,4.5
-1.7321176528930664,5.0
-0.4996800422668457,4.0
0.021617412567138672,3.5
1.1266112327575684,2.5
1.4397025108337402,2.5
0.026393413543701172,1.0
-0.9014451503753662,1.5
-0.43503522872924805,4.0
0.03023672103881836,2.0
0.3887174129486084,1.0
-0.4514327049255371,6.0
-0.6137199401855469,5.5
-0.8076877593994141,6.0
-0.11326456069946289,3.5
-0.9977669715881348,4.0
-0.2295384407043457,4.5
