-46,-46,-48,-49,-50,-50,-48,-47,-50,-48,0.5
-48,-49,-46,-48,-50,-48,-49,-50,-50,-48,0.5
-51,-50,-50,-49,-50,-48,-52,-47,-49,-49,0.5
-46,-51,-48,-49,-48,-56,-50,-50,-50,-49,0.5
-51,-46,-46,-52,-48,-52,-50,-50,-49,-49,0.5
-48,-47,-48,-48,-50,-50,-48,-50,-50,-47,0.5
-46,-48,-48,-49,-49,-48,-48,-50,-49,-49,0.5
-50,-50,-50,-53,-51,-49,-49,-49,-48,-49,0.5
-46,-48,-48,-51,-52,-54,-48,-47,-50,-48,0.5
-46,-50,-46,-49,-49,-49,-49,-48,-48,-50,0.5
-49,-50,-47,-49,-52,-49,-48,-50,-48,-48,0.5
-50,-46,-45,-51,-52,-50,-53,-50,-49,-49,0.5
-46,-50,-48,-49,-52,-48,-52,-47,-50,-48,0.5
-48,-48,-50,-50,-52,-52,-48,-49,-49,-50,0.5
-49,-50,-48,-50,-48,-49,-48,-54,-47,-53,1
-48,-48,-48,-48,-48,-48,-48,-52,-47,-50,1
-51,-49,-47,-48,-51,-48,-48,-52,-53,-50,1
-47,-50,-48,-50,-48,-59,-49,-52,-47,-50,1
-48,-48,-48,-48,-48,-48,-50,-49,-47,-46,1
-50,-48,-50,-50,-50,-48,-50,-53,-49,-53,1
-48,-50,-51,-50,-48,-50,-47,-46,-49,-50,1
-48,-48,-49,-51,-50,-50,-48,-46,-52,-49,1
-51,-48,-50,-48,-51,-58,-48,-49,-46,-52,1
-49,-48,-48,-51,-48,-50,-50,-52,-54,-52,1
-49,-52,-47,-48,-48,-50,-48,-54,-47,-51,1
-48,-51,-48,-48,-48,-48,-48,-47,-50,-52,1
-48,-48,-51,-48,-50,-50,-48,-46,-50,-52,1
-48,-50,-48,-50,-48,-48,-50,-52,-53,-47,1
-47,-48,-51,-50,-51,-49,-50,-50,-53,-49,1
-48,-48,-51,-49,-50,-48,-47,-50,-49,-52,1
-48,-47,-49,-48,-50,-48,-50,-47,-46,-52,1
-50,-48,-47,-49,-50,-48,-48,-52,-49,-52,1
-48,-48,-49,-48,-48,-49,-51,-50,-50,-52,1
-47,-50,-50,-48,-48,-48,-48,-52,-47,-47,1
-50,-48,-48,-50,-48,-50,-50,-50,-50,-50,1
-51,-49,-50,-50,-48,-51,-48,-54,-53,-51,1
-48,-48,-48,-48,-48,-48,-49,-50,-52,-49,1
-49,-50,-50,-51,-48,-48,-50,-50,-47,-50,1
-49,-50,-48,-48,-51,-49,-48,-52,-47,-47,1
-48,-50,-48,-48,-48,-51,-47,-47,-52,-52,1
-50,-48,-48,-49,-47,-51,-47,-46,-52,-52,1
-50,-47,-48,-46,-51,-48,-48,-47,-47,-50,1
-48,-49,-50,-47,-48,-48,-48,-50,-47,-46,1
-47,-48,-48,-49,-48,-49,-48,-50,-50,-52,1
-50,-48,-48,-48,-51,-50,-50,-50,-52,-52,1
-48,-48,-49,-48,-50,-50,-49,-51,-47,-52,1
-51,-48,-51,-50,-50,-48,-48,-49,-49,-47,1
-48,-48,-48,-51,-50,-48,-49,-47,-47,-53,1
-50,-48,-48,-49,-49,-48,-48,-50,-52,-54,1
-51,-48,-51,-49,-50,-50,-50,-47,-47,-47,1
-48,-48,-48,-48,-48,-50,-47,-47,-52,-47,1
-48,-51,-50,-50,-48,-48,-48,-47,-52,-54,1
-48,-50,-48,-48,-48,-48,-50,-52,-52,-52,1
-48,-48,-50,-51,-50,-50,-51,-46,-47,-52,1
-48,-48,-48,-48,-49,-48,-48,-52,-47,-52,1
-50,-48,-49,-49,-50,-48,-50,-47,-47,-49,1
-50,-50,-48,-48,-50,-49,-48,-52,-49,-53,1
-47,-50,-50,-50,-49,-50,-48,-49,-49,-46,1
-48,-50,-50,-48,-48,-58,-49,-52,-52,-46,1
-48,-48,-50,-48,-50,-51,-58,-50,-50,-49,1
-48,-50,-51,-50,-48,-49,-48,-52,-50,-52,1
-50,-48,-51,-51,-51,-51,-51,-52,-47,-54,1
-48,-48,-50,-50,-49,-48,-50,-50,-46,-47,1
-48,-51,-47,-51,-48,-51,-50,-50,-47,-46,1
-51,-48,-48,-48,-51,-48,-48,-49,-52,-52,1
-49,-50,-51,-51,-51,-48,-51,-50,-50,-50,1
-48,-48,-48,-50,-51,-48,-48,-50,-47,-50,1
-50,-48,-50,-49,-48,-49,-48,-46,-52,-47,1
-51,-48,-48,-49,-48,-50,-48,-50,-50,-52,1
-49,-48,-49,-48,-49,-50,-48,-49,-47,-50,1
-48,-50,-49,-49,-48,-48,-49,-47,-49,-52,1
-48,-48,-50,-48,-49,-51,-47,-46,-52,-50,1
-48,-49,-48,-48,-48,-47,-48,-49,-46,-54,1
-50,-49,-48,-48,-49,-48,-50,-53,-52,-50,1
-48,-48,-49,-49,-49,-48,-49,-49,-52,-50,1
-48,-48,-51,-48,-48,-49,-49,-47,-50,-52,1
-48,-50,-49,-49,-50,-48,-48,-46,-50,-47,1
-49,-50,-50,-47,-51,-48,-49,-52,-53,-46,1
-49,-49,-48,-48,-48,-50,-48,-49,-52,-47,1
-48,-50,-51,-48,-51,-47,-49,-49,-50,-50,1
-49,-48,-48,-51,-48,-50,-48,-47,-50,-50,1
-49,-51,-51,-48,-48,-50,-47,-47,-47,-50,1
-48,-48,-48,-48,-50,-50,-53,-46,-50,-51,1
-48,-48,-50,-48,-51,-48,-54,-50,-50,-49,1
-49,-51,-52,-48,-48,-51,-49,-46,-52,-47,1
-48,-48,-48,-50,-48,-58,-52,-49,-50,-50,1
-48,-50,-48,-49,-48,-58,-52,-52,-52,-47,1
-51,-50,-49,-48,-50,-48,-51,-52,-47,-47,1
-48,-48,-49,-48,-48,-48,-52,-53,-52,-47,1
-50,-48,-50,-50,-50,-48,-52,-54,-50,-52,1
-48,-49,-48,-52,-51,-51,-47,-47,-52,-46,1
-50,-48,-48,-48,-47,-49,-49,-52,-47,-52,1
-49,-48,-47,-50,-47,-50,-52,-52,-50,-47,1
-48,-50,-48,-51,-48,-48,-52,-49,-47,-52,1
-50,-50,-49,-48,-48,-48,-52,-52,-52,-49,1
-51,-47,-48,-48,-48,-48,-52,-50,-50,-52,1
-48,-44,-50,-48,-49,-50,-47,-52,-47,-50,1
-48,-48,-48,-48,-50,-50,-50,-46,-52,-52,1
-48,-50,-48,-48,-48,-48,-51,-50,-47,-52,1
-48,-51,-48,-49,-51,-50,-49,-50,-52,-50,1
-51,-50,-51,-50,-48,-48,-50,-47,-49,-50,1
-48,-48,-49,-47,-49,-50,-47,-49,-47,-49,1
-50,-48,-51,-48,-51,-48,-52,-50,-52,-50,1
-50,-50,-48,-50,-49,-47,-52,-47,-47,-50,1
-48,-50,-51,-51,-50,-49,-50,-50,-50,-46,1
-47,-48,-58,-50,-48,-50,-46,-49,-49,-50,1
-48,-48,-50,-51,-49,-48,-52,-52,-47,-49,1
-50,-48,-48,-50,-48,-51,-52,-47,-49,-47,1
-50,-50,-48,-49,-48,-48,-52,-50,-47,-46,1
-47,-48,-52,-50,-48,-48,-47,-49,-50,-49,1
-48,-48,-49,-48,-52,-48,-53,-50,-47,-53,1
-48,-51,-50,-48,-50,-51,-54,-52,-49,-49,1
-48,-50,-48,-49,-49,-49,-47,-50,-50,-47,1
-48,-50,-50,-48,-50,-48,-47,-50,-46,-46,1
-54,-50,-46,-54,-46,-49,-50,-49,-49,-46,1.5
-50,-46,-46,-53,-46,-53,-49,-50,-53,-53,1.5
-50,-46,-46,-53,-46,-53,-49,-49,-54,-49,1.5
-49,-50,-46,-53,-46,-50,-53,-46,-49,-50,1.5
-46,-46,-46,-49,-54,-53,-53,-46,-54,-50,1.5
-49,-50,-54,-46,-49,-46,-54,-53,-53,-53,1.5
-49,-54,-49,-46,-49,-53,-49,-46,-49,-46,1.5
-50,-49,-50,-49,-46,-49,-49,-53,-46,-49,1.5
-49,-49,-54,-46,-49,-54,-53,-46,-46,-49,1.5
-50,-46,-53,-54,-46,-52,-46,-54,-46,-50,1.5
-47,-49,-50,-46,-53,-46,-52,-53,-53,-52,1.5
-54,-46,-49,-53,-49,-53,-53,-54,-49,-49,1.5
-53,-49,-49,-46,-54,-46,-52,-46,-49,-53,1.5
-54,-46,-46,-46,-50,-50,-53,-46,-52,-49,1.5
-46,-49,-46,-53,-46,-49,-46,-54,-53,-52,1.5
-53,-46,-46,-46,-49,-49,-49,-46,-54,-49,1.5
-54,-46,-50,-53,-46,-53,-53,-46,-46,-49,1.5
-54,-46,-53,-49,-49,-45,-49,-52,-45,-54,1.5
-45,-53,-46,-46,-54,-50,-46,-49,-51,-49,1.5
-46,-49,-53,-50,-46,-46,-49,-50,-50,-49,1.5
-54,-49,-49,-46,-49,-46,-53,-46,-46,-53,1.5
-53,-49,-54,-53,-46,-46,-53,-49,-49,-49,1.5
-53,-46,-50,-46,-49,-54,-46,-54,-49,-49,1.5
-50,-49,-54,-49,-46,-53,-49,-46,-46,-46,1.5
-50,-46,-53,-46,-49,-46,-49,-53,-53,-53,1.5
-54,-46,-54,-49,-49,-46,-46,-49,-54,-49,1.5
-50,-53,-49,-46,-49,-49,-46,-53,-49,-53,1.5
-50,-49,-54,-49,-49,-46,-54,-46,-54,-46,1.5
-54,-49,-54,-53,-46,-49,-49,-49,-52,-46,1.5
-46,-49,-46,-50,-50,-49,-46,-53,-53,-49,1.5
-54,-54,-53,-49,-49,-54,-46,-54,-54,-52,1.5
-49,-46,-47,-54,-49,-49,-49,-54,-46,-49,1.5
-46,-54,-46,-49,-49,-49,-50,-49,-46,-49,1.5
-54,-54,-53,-47,-54,-49,-46,-54,-49,-49,1.5
-54,-49,-46,-46,-49,-49,-53,-49,-54,-46,1.5
-53,-53,-45,-53,-54,-46,-52,-54,-49,-49,1.5
-46,-54,-50,-54,-46,-46,-46,-49,-49,-49,1.5
-50,-46,-49,-54,-54,-54,-52,-49,-49,-49,1.5
-46,-46,-46,-46,-46,-46,-46,-54,-46,-46,1.5
-46,-54,-54,-46,-54,-46,-53,-49,-49,-46,1.5
-53,-50,-49,-54,-49,-53,-49,-49,-53,-46,1.5
-46,-54,-54,-54,-49,-53,-46,-46,-46,-46,1.5
-49,-53,-54,-50,-49,-50,-53,-46,-53,-53,1.5
-46,-54,-46,-46,-54,-46,-49,-54,-46,-46,1.5
-53,-53,-49,-49,-49,-49,-49,-50,-49,-54,1.5
-49,-49,-49,-49,-54,-53,-49,-53,-49,-46,1.5
-46,-46,-46,-49,-49,-46,-49,-54,-46,-49,1.5
-49,-53,-54,-46,-46,-46,-53,-46,-49,-46,1.5
-50,-46,-53,-53,-53,-53,-53,-53,-52,-49,1.5
-53,-54,-49,-46,-53,-46,-52,-53,-49,-46,1.5
-53,-46,-46,-49,-46,-46,-46,-50,-53,-49,1.5
-46,-50,-49,-53,-53,-46,-54,-49,-53,-46,1.5
-46,-46,-50,-46,-46,-53,-53,-49,-49,-53,1.5
-54,-49,-46,-54,-46,-53,-49,-49,-49,-49,1.5
-53,-49,-50,-46,-49,-54,-52,-49,-49,-57,1.5
-53,-50,-49,-46,-54,-46,-46,-46,-50,-53,1.5
-50,-53,-49,-50,-54,-47,-53,-49,-49,-46,1.5
-50,-54,-46,-46,-53,-53,-53,-50,-45,-50,1.5
-46,-46,-46,-54,-53,-53,-46,-46,-49,-46,1.5
-50,-46,-50,-46,-46,-50,-46,-46,-46,-49,1.5
-50,-53,-54,-53,-49,-49,-49,-46,-49,-49,1.5
-46,-50,-46,-54,-49,-54,-49,-49,-46,-49,1.5
-49,-54,-50,-46,-46,-50,-50,-46,-49,-54,1.5
-53,-49,-50,-46,-53,-54,-49,-52,-46,-50,1.5
-49,-53,-49,-46,-49,-53,-49,-46,-49,-46,1.5
-46,-54,-46,-49,-46,-46,-53,-53,-53,-50,1.5
-49,-46,-54,-49,-49,-54,-54,-46,-49,-46,1.5
-53,-46,-46,-46,-49,-49,-46,-49,-46,-46,1.5
-46,-49,-54,-50,-50,-46,-54,-46,-53,-46,1.5
-46,-49,-49,-54,-46,-48,-53,-46,-53,-49,1.5
-53,-54,-46,-53,-53,-49,-53,-54,-46,-49,1.5
-54,-53,-54,-50,-53,-49,-46,-46,-46,-49,1.5
-46,-46,-49,-49,-49,-50,-46,-46,-61,-46,1.5
-46,-54,-54,-46,-53,-49,-53,-49,-49,-49,1.5
-50,-53,-54,-53,-49,-50,-46,-46,-53,-49,1.5
-49,-54,-46,-45,-49,-46,-49,-46,-46,-49,1.5
-51,-46,-46,-53,-49,-49,-49,-46,-46,-46,1.5
-53,-46,-47,-49,-54,-46,-53,-53,-46,-49,1.5
-46,-46,-46,-49,-46,-50,-49,-46,-49,-46,1.5
-49,-50,-46,-49,-49,-49,-54,-53,-54,-46,1.5
-46,-53,-49,-54,-53,-49,-56,-49,-53,-53,1.5
-49,-46,-56,-50,-46,-46,-49,-46,-53,-46,1.5
-46,-50,-46,-53,-54,-53,-53,-49,-49,-49,1.5
-46,-46,-49,-52,-54,-52,-49,-49,-46,-46,1.5
-46,-46,-53,-45,-46,-49,-49,-46,-49,-49,1.5
-46,-46,-54,-54,-49,-49,-46,-49,-49,-54,1.5
-46,-46,-49,-49,-53,-49,-46,-49,-53,-49,1.5
-46,-50,-52,-49,-54,-46,-46,-46,-46,-49,1.5
-46,-46,-54,-52,-54,-50,-49,-46,-49,-49,1.5
-49,-49,-49,-49,-50,-46,-53,-54,-54,-49,1.5
-46,-53,-47,-54,-49,-46,-49,-54,-52,-49,1.5
-53,-46,-46,-52,-46,-46,-46,-53,-53,-46,1.5
-49,-50,-49,-46,-53,-46,-53,-49,-49,-49,1.5
-46,-46,-46,-46,-50,-46,-54,-46,-50,-49,1.5
-46,-46,-54,-54,-46,-46,-49,-49,-49,-49,1.5
-46,-54,-53,-46,-54,-49,-50,-49,-49,-46,1.5
-54,-53,-46,-49,-53,-49,-46,-53,-46,-49,1.5
-54,-49,-54,-46,-49,-54,-53,-49,-53,-46,1.5
-49,-53,-49,-50,-49,-49,-46,-49,-46,-46,1.5
-49,-46,-49,-46,-49,-54,-54,-46,-49,-53,1.5
-54,-53,-52,-53,-52,-53,-52,-53,-51,-51,2
-51,-53,-52,-52,-52,-52,-52,-52,-52,-54,2
-51,-53,-52,-52,-52,-52,-52,-51,-54,-53,2
-54,-53,-52,-52,-52,-53,-52,-52,-52,-54,2
-53,-52,-52,-52,-52,-52,-52,-53,-51,-51,2
-53,-54,-51,-53,-51,-52,-52,-52,-53,-51,2
-54,-53,-52,-53,-52,-52,-53,-52,-52,-52,2
-51,-52,-52,-52,-52,-52,-52,-52,-54,-52,2
-53,-51,-52,-52,-52,-52,-52,-52,-52,-53,2
-52,-52,-52,-52,-52,-52,-53,-50,-52,-51,2
-52,-52,-52,-52,-52,-52,-51,-52,-54,-51,2
-52,-52,-52,-52,-52,-52,-52,-51,-52,-54,2
-53,-53,-52,-52,-52,-53,-52,-51,-52,-52,2
-52,-52,-52,-52,-53,-52,-52,-51,-53,-53,2
-51,-53,-52,-52,-52,-52,-52,-51,-54,-53,2
-52,-53,-51,-52,-52,-52,-53,-54,-53,-52,2
-52,-52,-52,-52,-52,-52,-52,-51,-52,-51,2
-52,-51,-52,-53,-52,-52,-52,-52,-52,-53,2
-53,-53,-52,-52,-52,-52,-53,-52,-54,-50,2
-52,-51,-52,-53,-52,-52,-52,-54,-52,-52,2
-52,-52,-51,-52,-53,-52,-52,-52,-53,-52,2
-52,-52,-52,-52,-52,-52,-52,-51,-52,-52,2
-52,-52,-52,-52,-53,-52,-53,-50,-53,-54,2
-52,-53,-52,-53,-50,-53,-52,-52,-53,-51,2
-53,-52,-52,-53,-52,-52,-52,-51,-52,-54,2
-51,-52,-52,-52,-52,-52,-52,-53,-52,-54,2
-52,-51,-52,-52,-52,-52,-52,-52,-52,-52,2
-53,-49,-52,-53,-52,-52,-52,-52,-53,-52,2
-52,-52,-52,-52,-52,-53,-52,-51,-52,-52,2
-53,-51,-52,-52,-53,-53,-52,-52,-52,-52,2
-52,-52,-52,-52,-53,-52,-52,-52,-53,-54,2
-52,-52,-52,-52,-53,-52,-52,-51,-52,-52,2
-53,-52,-52,-53,-52,-53,-52,-52,-51,-53,2
-52,-52,-52,-52,-53,-52,-52,-51,-54,-53,2
-52,-52,-52,-51,-52,-52,-53,-52,-53,-52,2
-52,-52,-52,-52,-52,-52,-52,-51,-52,-53,2
-52,-52,-52,-52,-52,-53,-53,-52,-54,-52,2
-52,-52,-52,-52,-52,-52,-52,-52,-54,-52,2
-51,-51,-53,-52,-53,-52,-52,-52,-53,-54,2
-52,-51,-52,-52,-53,-53,-52,-53,-54,-53,2
-53,-51,-52,-51,-52,-53,-52,-53,-53,-52,2
-52,-52,-53,-51,-53,-52,-52,-52,-53,-52,2
-52,-52,-52,-52,-52,-52,-54,-52,-52,-54,2
-52,-53,-52,-52,-52,-52,-52,-53,-51,-52,2
-52,-52,-53,-52,-52,-53,-51,-51,-53,-54,2
-52,-52,-52,-53,-52,-52,-51,-52,-52,-52,2
-52,-52,-52,-52,-52,-52,-52,-52,-51,-52,2
-52,-52,-53,-52,-52,-52,-53,-52,-52,-52,2
-53,-51,-52,-52,-52,-52,-51,-52,-54,-51,2
-52,-52,-52,-52,-52,-52,-53,-52,-51,-54,2
-52,-51,-52,-52,-52,-52,-52,-54,-52,-53,2
-52,-52,-52,-52,-53,-52,-53,-51,-52,-52,2
-52,-52,-51,-52,-52,-53,-52,-54,-51,-53,2
-52,-52,-52,-53,-52,-52,-53,-53,-51,-53,2
-52,-52,-52,-53,-52,-53,-52,-52,-51,-53,2
-52,-52,-52,-52,-52,-53,-51,-51,-51,-52,2
-52,-52,-51,-52,-52,-52,-53,-52,-53,-52,2
-53,-52,-52,-52,-52,-52,-52,-54,-52,-53,2
-51,-52,-52,-52,-52,-52,-52,-51,-53,-52,2
-53,-52,-52,-52,-52,-52,-52,-51,-53,-52,2
-52,-52,-52,-52,-52,-52,-52,-51,-53,-53,2
-51,-52,-52,-53,-52,-53,-52,-54,-53,-52,2
-53,-51,-53,-52,-52,-52,-52,-51,-51,-52,2
-51,-52,-52,-52,-52,-52,-52,-52,-53,-52,2
-51,-52,-52,-52,-52,-52,-53,-54,-53,-53,2
-52,-52,-52,-53,-52,-53,-51,-52,-51,-54,2
-52,-51,-52,-51,-52,-53,-53,-52,-51,-52,2
-52,-52,-52,-52,-52,-52,-52,-53,-52,-53,2
-53,-52,-52,-52,-53,-52,-53,-54,-52,-51,2
-52,-52,-52,-52,-52,-52,-52,-52,-51,-52,2
-52,-53,-52,-52,-52,-52,-52,-53,-53,-51,2
-52,-52,-51,-52,-53,-53,-51,-53,-52,-51,2
-53,-52,-52,-52,-53,-51,-53,-51,-52,-52,2
-53,-52,-52,-53,-52,-52,-51,-52,-52,-52,2
-52,-51,-52,-52,-52,-52,-53,-53,-53,-51,2
-52,-51,-52,-53,-51,-52,-52,-53,-52,-51,2
-53,-52,-52,-52,-53,-51,-53,-53,-51,-52,2
-52,-54,-51,-52,-53,-53,-52,-51,-51,-52,2
-53,-52,-52,-52,-53,-52,-52,-52,-53,-54,2
-53,-52,-52,-52,-52,-53,-52,-53,-51,-51,2
-52,-51,-52,-52,-52,-52,-51,-52,-53,-51,2
-52,-52,-52,-52,-52,-53,-51,-52,-53,-52,2
-52,-52,-52,-52,-52,-52,-52,-54,-54,-53,2
-52,-52,-52,-52,-52,-52,-52,-51,-51,-53,2
-52,-52,-52,-53,-53,-52,-51,-53,-54,-54,2
-52,-52,-52,-52,-52,-52,-51,-52,-50,-52,2
-53,-51,-53,-53,-53,-52,-52,-51,-53,-54,2
-52,-53,-52,-52,-52,-52,-52,-52,-52,-53,2
-52,-52,-52,-52,-52,-52,-51,-52,-52,-54,2
-52,-52,-53,-52,-52,-52,-52,-52,-52,-53,2
-53,-51,-52,-52,-53,-52,-52,-52,-53,-52,2
-52,-52,-52,-52,-52,-52,-53,-51,-50,-52,2
-52,-52,-52,-52,-52,-52,-52,-51,-52,-54,2
-52,-52,-53,-52,-53,-52,-52,-51,-53,-54,2
-52,-52,-52,-52,-53,-52,-52,-53,-52,-52,2
-52,-52,-52,-52,-52,-52,-52,-52,-54,-54,2
-52,-52,-52,-52,-52,-53,-51,-54,-53,-52,2
-53,-52,-52,-52,-52,-53,-52,-51,-54,-54,2
-52,-52,-52,-52,-52,-52,-53,-53,-52,-52,2
-52,-52,-52,-52,-52,-51,-51,-52,-53,-54,2
-58,-54,-56,-56,-63,-56,-58,-57,-55,-54,2.5
-58,-64,-62,-62,-56,-55,-58,-57,-55,-54,2.5
-57,-56,-57,-63,-55,-55,-62,-57,-59,-54,2.5
-57,-56,-63,-64,-56,-57,-57,-56,-56,-56,2.5
-65,-55,-56,-56,-56,-55,-68,-58,-58,-54,2.5
-65,-60,-62,-63,-55,-55,-57,-57,-59,-54,2.5
-58,-59,-57,-62,-57,-64,-56,-57,-57,-59,2.5
-58,-56,-55,-64,-63,-57,-53,-58,-57,-55,2.5
-58,-66,-63,-63,-63,-55,-63,-59,-55,-59,2.5
-55,-55,-64,-55,-57,-57,-62,-58,-59,-56,2.5
-56,-66,-57,-62,-63,-62,-57,-57,-58,-59,2.5
-65,-59,-54,-57,-63,-55,-55,-59,-55,-56,2.5
-56,-56,-68,-56,-55,-54,-63,-58,-55,-54,2.5
-66,-58,-57,-56,-63,-63,-58,-56,-61,-59,2.5
-60,-58,-64,-56,-56,-57,-60,-62,-60,-53,2.5
-55,-57,-64,-57,-57,-56,-61,-56,-56,-58,2.5
-56,-56,-56,-62,-56,-57,-64,-54,-59,-59,2.5
-58,-56,-63,-57,-57,-55,-63,-55,-61,-59,2.5
-58,-58,-63,-57,-62,-57,-55,-59,-60,-57,2.5
-66,-57,-55,-57,-62,-62,-57,-60,-56,-57,2.5
-56,-57,-62,-56,-56,-55,-55,-55,-56,-56,2.5
-58,-58,-57,-55,-63,-65,-54,-58,-60,-56,2.5
-57,-64,-63,-56,-56,-57,-62,-59,-58,-57,2.5
