-58,-64,-67,-65,-58,-64,-58,-58,-57,-62
-70,-67,-70,-58,-63,-63,-61,-59,-58,-59
-60,-61,-70,-64,-60,-65,-59,-72,-57,-76
-67,-64,-71,-58,-64,-62,-58,-60,-58,-63
-67,-63,-61,-59,-59,-62,-68,-60,-60,-62
-62,-61,-60,-66,-64,-62,-59,-60,-62,-68
-68,-62,-59,-66,-58,-62,-58,-60,-60,-79
-59,-58,-65,-65,-59,-63,-57,-62,-56,-64
-61,-57,-57,-72,-63,-64,-66,-66,-56,-63
-61,-61,-70,-58,-62,-64,-59,-61,-66,-59
-61,-65,-59,-56,-60,-64,-68,-61,-65,-59
-62,-69,-59,-57,-58,-66,-60,-61,-67,-61
-67,-61,-60,-59,-65,-65,-64,-61,-61,-57
-59,-59,-60,-59,-66,-62,-56,-66,-59,-59
-66,-69,-68,-59,-62,-64,-67,-65,-63,-86
-61,-67,-59,-60,-67,-61,-74,-65,-63,-63
-62,-61,-65,-57,-57,-61,-57,-61,-59,-67
-61,-59,-60,-64,-57,-61,-60,-61,-67,-66
-67,-69,-56,-59,-67,-61,-59,-62,-63,-68
-58,-61,-66,-55,-68,-68,-66,-68,-68,-78
-61,-69,-56,-56,-58,-73,-62,-60,-59,-72
-66,-70,-68,-68,-67,-60,-59,-65,-56,-68
-58,-61,-59,-59,-57,-61,-74,-64,-58,-72
-68,-59,-59,-56,-58,-62,-59,-60,-66,-60
-60,-73,-59,-61,-66,-61,-58,-64,-64,-68
-58,-57,-65,-58,-65,-63,-58,-64,-62,-61
-58,-58,-60,-64,-69,-61,-58,-60,-64,-73
-68,-66,-69,-66,-57,-61,-58,-59,-60,-61
-66,-61,-57,-58,-67,-60,-58,-60,-69,-61
-60,-67,-58,-58,-74,-57,-66,-60,-62,-61
-59,-59,-58,-69,-59,-66,-68,-59,-61,-69
-66,-59,-58,-57,-58,-66,-56,-59,-61,-60
-62,-64,-60,-58,-58,-63,-60,-68,-66,-73
-68,-64,-65,-57,-58,-62,-59,-68,-66,-62
-62,-64,-67,-72,-59,-66,-58,-56,-65,-68
-67,-61,-58,-60,-58,-65,-65,-66,-59,-69
-67,-58,-59,-66,-60,-62,-66,-66,-57,-60
-59,-58,-66,-74,-72,-64,-69,-58,-57,-69
-66,-70,-66,-59,-63,-63,-61,-59,-62,-68
-60,-62,-62,-55,-59,-65,-65,-60,-63,-68
-59,-60,-61,-59,-66,-66,-62,-57,-61,-67
-60,-61,-58,-67,-58,-64,-59,-60,-62,-75
-61,-61,-59,-58,-59,-59,-59,-67,-57,-74
-66,-60,-59,-70,-57,-65,-63,-59,-58,-66
-61,-60,-61,-66,-65,-58,-59,-69,-57,-60
-60,-59,-63,-55,-68,-65,-62,-58,-57,-64
-58,-59,-64,-55,-59,-58,-62,-68,-58,-77
-57,-60,-59,-56,-66,-58,-62,-69,-61,-77
-59,-61,-67,-57,-72,-61,-59,-73,-61,-60
-67,-61,-68,-63,-60,-61,-74,-61,-68,-82
-58,-59,-68,-57,-62,-58,-63,-55,-61,-59
-68,-68,-58,-56,-66,-61,-61,-60,-60,-56
-60,-60,-60,-67,-63,-67,-59,-60,-65,-66
-68,-61,-67,-60,-66,-60,-60,-58,-60,-78
-66,-68,-65,-62,-60,-62,-60,-60,-60,-57
-57,-67,-58,-63,-67,-58,-59,-63,-57,-63
-60,-64,-60,-62,-57,-63,-60,-63,-66,-66
-60,-69,-66,-55,-75,-63,-63,-57,-62,-68
-68,-61,-57,-56,-60,-69,-70,-60,-56,-64
-61,-70,-61,-56,-68,-68,-62,-63,-56,-57
-61,-62,-62,-54,-67,-60,-63,-67,-63,-59
-60,-57,-62,-66,-62,-60,-65,-56,-72,-64
-59,-66,-57,-68,-57,-61,-65,-64,-64,-73
-72,-64,-68,-70,-60,-68,-63,-63,-59,-60
-60,-58,-68,-67,-79,-62,-63,-62,-58,-60
-72,-58,-62,-67,-62,-60,-68,-58,-60,-60
-61,-59,-57,-62,-62,-70,-58,-65,-63,-59
-62,-66,-61,-60,-60,-60,-60,-60,-60,-64
-61,-64,-77,-62,-58,-62,-59,-58,-68,-69
-62,-59,-56,-66,-72,-70,-60,-56,-63,-63
-59,-64,-74,-55,-72,-67,-72,-67,-63,-68
-61,-67,-57,-59,-82,-67,-69,-58,-59,-69
-62,-61,-61,-66,-58,-68,-69,-57,-62,-66
-67,-61,-69,-68,-59,-67,-65,-67,-69,-68
-61,-65,-78,-66,-59,-68,-58,-66,-60,-67
-63,-60,-57,-63,-74,-67,-58,-57,-64,-79
-63,-68,-62,-55,-70,-57,-68,-59,-62,-77
-57,-66,-75,-65,-73,-58,-66,-64,-63,-77
-62,-60,-57,-66,-70,-58,-60,-69,-59,-71
-62,-59,-69,-63,-59,-60,-62,-74,-63,-63
-63,-58,-69,-63,-77,-66,-68,-57,-58,-64
-69,-70,-70,-72,-73,-70,-68,-63,-68,-64
-77,-82,-64,-70,-64,-77,-68,-64,-70,-72
-74,-72,-70,-66,-63,-74,-67,-76,-69,-74
-75,-77,-70,-67,-77,-70,-69,-76,-75,-65
-66,-74,-65,-70,-78,-76,-64,-64,-65,-66
-86,-76,-65,-69,-81,-83,-79,-68,-68,-66
-75,-72,-77,-67,-81,-74,-65,-64,-71,-66
-73,-81,-65,-66,-78,-72,-72,-64,-71,-67
-68,-75,-66,-65,-72,-68,-65,-63,-67,-70
-76,-76,-66,-68,-64,-76,-72,-71,-71,-66
-82,-68,-75,-68,-64,-74,-65,-71,-64,-68
-80,-80,-64,-66,-73,-78,-66,-68,-72,-68
-74,-74,-70,-68,-65,-77,-63,-64,-64,-78
-82,-75,-68,-66,-76,-73,-62,-67,-65,-67
-77,-72,-65,-66,-68,-77,-62,-62,-77,-80
-83,-79,-62,-67,-79,-75,-64,-63,-66,-69
-68,-75,-68,-68,-73,-72,-65,-69,-71,-82
-68,-70,-67,-68,-81,-77,-72,-70,-66,-70
-74,-67,-62,-74,-77,-72,-64,-68,-67,-85
-64,-78,-64,-68,-77,-71,-73,-67,-74,-67
-75,-73,-66,-68,-80,-73,-63,-63,-65,-66
-78,-68,-76,-67,-62,-64,-62,-63,-65,-63
-67,-69,-65,-75,-71,-70,-65,-68,-63,-65
-68,-66,-69,-75,-78,-76,-72,-68,-73,-68
-80,-72,-74,-64,-68,-77,-65,-64,-68,-67
-74,-73,-66,-65,-72,-73,-73,-62,-66,-69
-76,-73,-70,-65,-73,-78,-62,-77,-71,-63
-74,-68,-72,-70,-70,-80,-63,-69,-72,-70
-81,-67,-63,-64,-73,-79,-63,-66,-72,-75
-76,-81,-64,-69,-73,-72,-64,-64,-67,-65
-79,-80,-62,-69,-68,-79,-77,-74,-76,-64
-68,-65,-67,-65,-70,-78,-76,-72,-71,-67
-75,-68,-66,-74,-71,-78,-68,-66,-72,-66
-69,-65,-64,-63,-65,-84,-78,-63,-65,-60
-68,-74,-65,-67,-66,-79,-72,-65,-65,-73
-73,-68,-68,-79,-67,-83,-70,-70,-65,-65
-73,-66,-79,-86,-72,-72,-63,-70,-73,-74
-77,-68,-83,-69,-87,-73,-68,-68,-69,-72
-83,-68,-84,-70,-72,-78,-65,-67,-69,-70
-84,-68,-80,-86,-72,-76,-68,-70,-74,-71
-76,-66,-79,-66,-67,-77,-65,-69,-74,-66
-72,-70,-72,-67,-74,-76,-65,-66,-74,-67
-72,-70,-72,-65,-68,-78,-65,-69,-67,-67
-72,-69,-72,-65,-78,-77,-64,-68,-66,-68
-80,-70,-74,-72,-63,-72,-66,-76,-72,-65
-77,-67,-70,-65,-78,-78,-64,-72,-64,-72
-72,-77,-67,-65,-73,-74,-64,-66,-66,-62
-79,-68,-64,-65,-66,-69,-62,-71,-69,-61
-76,-79,-72,-64,-69,-72,-63,-62,-67,-64
-82,-67,-69,-65,-68,-71,-66,-68,-72,-69
-68,-75,-66,-66,-65,-78,-70,-64,-66,-82
-64,-78,-63,-70,-76,-64,-63,-64,-67,-68
-73,-70,-62,-69,-65,-80,-64,-65,-68,-63
-79,-70,-68,-72,-65,-78,-66,-67,-68,-64
-75,-69,-68,-79,-65,-78,-63,-68,-63,-71
-77,-78,-66,-68,-63,-78,-65,-75,-70,-68
-75,-81,-62,-74,-65,-81,-63,-64,-68,-64
-64,-68,-65,-74,-62,-74,-59,-75,-70,-69
-72,-76,-66,-66,-74,-70,-69,-79,-70,-70
-72,-68,-64,-68,-66,-79,-76,-69,-72,-68
-74,-71,-65,-77,-69,-72,-66,-70,-72,-76
-64,-79,-68,-68,-65,-68,-65,-70,-65,-69
-73,-72,-68,-68,-72,-70,-66,-68,-69,-67
-70,-77,-69,-67,-64,-83,-72,-68,-67,-70
-76,-72,-64,-69,-64,-82,-62,-69,-72,-65
-73,-68,-71,-68,-74,-69,-68,-68,-69,-74
-67,-75,-69,-66,-64,-80,-70,-66,-68,-65
-81,-66,-67,-67,-64,-68,-63,-68,-69,-66
-72,-72,-64,-68,-65,-67,-67,-68,-68,-64
-76,-72,-64,-65,-72,-77,-63,-63,-68,-66
-70,-73,-64,-66,-74,-80,-66,-71,-75,-68
-78,-75,-69,-65,-65,-76,-67,-65,-74,-69
-78,-68,-68,-68,-81,-74,-63,-64,-69,-70
-73,-65,-66,-65,-65,-77,-64,-75,-71,-72
-65,-67,-70,-75,-65,-77,-68,-68,-72,-65
-79,-68,-69,-73,-64,-69,-71,-70,-66,-66
-77,-69,-71,-70,-66,-70,-66,-66,-68,-69
-80,-74,-73,-65,-68,-79,-63,-65,-67,-63
-68,-69,-69,-70,-69,-68,-68,-76,-70,-64
-59,-64,-64,-74,-72,-70,-66,-66,-69,-65
-72,-64,-66,-71,-65,-74,-69,-68,-68,-62
-76,-65,-63,-65,-71,-69,-72,-67,-66,-66
-64,-68,-72,-68,-69,-67,-63,-76,-84,-61
-72,-67,-72,-66,-70,-68,-68,-66,-68,-62
-82,-80,-72,-72,-71,-71,-68,-68,-68,-78
-91,-68,-69,-66,-70,-71,-75,-63,-68,-62
-76,-72,-64,-74,-74,-72,-65,-70,-69,-72
-72,-68,-67,-66,-76,-74,-69,-77,-68,-65
-67,-68,-69,-68,-73,-77,-66,-65,-69,-67
-65,-69,-72,-65,-66,-69,-62,-68,-66,-73
-74,-73,-70,-68,-68,-76,-73,-68,-66,-73
-73,-66,-68,-66,-76,-74,-65,-72,-68,-83
-71,-73,-68,-66,-67,-75,-68,-65,-69,-65
-75,-65,-78,-67,-72,-74,-64,-67,-75,-68
-68,-65,-72,-78,-70,-74,-79,-66,-68,-76
-78,-65,-69,-77,-70,-80,-69,-66,-66,-73
-81,-66,-70,-68,-64,-80,-66,-66,-67,-68
-65,-72,-70,-72,-64,-73,-66,-72,-76,-77
-67,-63,-79,-69,-67,-77,-65,-69,-72,-71
-70,-66,-68,-72,-69,-69,-73,-70,-73,-68
-64,-55,-64,-54,-64,-58,-65,-55,-64,-65
-63,-61,-65,-64,-61,-58,-54,-60,-54,-61
-56,-62,-65,-54,-56,-59,-54,-54,-54,-60
-63,-61,-55,-61,-56,-57,-70,-54,-64,-56
-62,-61,-55,-54,-57,-61,-62,-54,-54,-63
-61,-60,-63,-61,-65,-61,-63,-61,-60,-56
-56,-61,-55,-64,-61,-56,-64,-60,-65,-57
-61,-60,-60,-55,-61,-57,-61,-64,-64,-57
-61,-62,-63,-65,-56,-58,-64,-64,-61,-57
-55,-56,-59,-55,-62,-60,-65,-54,-54,-56
-61,-60,-64,-61,-65,-60,-53,-64,-54,-53
-55,-62,-56,-54,-68,-55,-68,-64,-65,-67
-62,-56,-56,-60,-65,-56,-54,-61,-65,-66
-65,-55,-67,-60,-57,-56,-60,-64,-61,-55
-55,-65,-63,-65,-61,-61,-66,-61,-61,-58
-55,-57,-66,-66,-61,-62,-62,-54,-54,-57
-64,-56,-66,-54,-61,-56,-64,-65,-66,-59
-65,-60,-54,-61,-61,-60,-63,-65,-65,-57
-62,-56,-60,-61,-64,-62,-55,-65,-54,-58
-55,-55,-66,-65,-64,-62,-64,-61,-61,-67
-62,-55,-60,-61,-61,-61,-54,-64,-65,-62
-56,-54,-63,-65,-61,-62,-62,-65,-61,-54
-56,-59,-56,-54,-62,-63,-63,-55,-54,-60
-65,-62,-63,-61,-64,-72,-63,-61,-61,-68
-61,-63,-63,-60,-56,-65,-64,-60,-54,-57
-64,-63,-64,-61,-61,-61,-54,-65,-55,-57
-62,-60,-65,-61,-61,-55,-55,-60,-65,-69
-64,-66,-56,-61,-56,-55,-64,-55,-55,-64
-56,-57,-56,-54,-64,-60,-60,-54,-64,-54
-57,-57,-56,-54,-62,-55,-54,-60,-61,-58
-61,-55,-60,-65,-57,-55,-61,-64,-55,-58
-60,-59,-57,-54,-56,-54,-56,-55,-55,-66
-65,-62,-61,-61,-56,-56,-62,-54,-55,-65
-57,-58,-56,-64,-65,-60,-63,-61,-65,-56
-62,-55,-62,-61,-62,-60,-61,-54,-65,-58
-56,-62,-57,-65,-57,-56,-55,-54,-59,-63
-63,-58,-60,-55,-62,-58,-55,-61,-65,-56
-67,-61,-56,-62,-56,-56,-55,-61,-55,-61
-68,-60,-64,-65,-61,-56,-63,-60,-61,-61
-69,-60,-60,-65,-65,-60,-54,-54,-62,-57
-57,-60,-60,-60,-56,-56,-64,-61,-61,-62
-55,-63,-61,-61,-60,-56,-60,-64,-62,-64
-64,-59,-61,-61,-64,-58,-63,-65,-61,-62
-66,-59,-61,-61,-61,-57,-60,-61,-55,-62
-65,-62,-57,-65,-56,-58,-66,-64,-54,-57
-56,-56,-57,-65,-56,-61,-56,-61,-56,-56
-55,-60,-56,-54,-65,-55,-56,-61,-55,-64
-56,-61,-60,-65,-62,-58,-57,-54,-69,-57
-61,-56,-59,-54,-56,-60,-66,-60,-53,-56
-56,-62,-57,-61,-64,-60,-60,-55,-62,-59
-61,-63,-61,-66,-60,-57,-62,-54,-59,-55
-59,-55,-70,-61,-55,-61,-64,-64,-60,-58
-56,-60,-56,-55,-64,-56,-55,-54,-59,-62
-56,-62,-56,-65,-61,-60,-55,-65,-60,-64
-56,-55,-62,-67,-60,-57,-65,-54,-63,-59
-64,-55,-67,-61,-60,-58,-54,-64,-61,-57
-56,-58,-59,-61,-64,-55,-62,-60,-64,-62
-58,-55,-61,-61,-65,-58,-54,-54,-65,-65
-67,-55,-60,-61,-57,-61,-65,-64,-69,-68
-58,-59,-65,-54,-62,-57,-63,-54,-62,-53
-66,-55,-62,-55,-56,-56,-55,-64,-55,-53
-58,-60,-59,-62,-63,-56,-62,-64,-66,-57
-59,-62,-63,-65,-54,-58,-54,-61,-62,-58
-56,-54,-67,-66,-68,-56,-62,-54,-64,-55
-58,-53,-58,-55,-56,-57,-62,-54,-55,-57
-61,-60,-59,-53,-56,-56,-63,-55,-54,-69
-67,-61,-64,-61,-58,-61,-64,-56,-61,-70
-70,-59,-60,-56,-57,-58,-65,-54,-58,-55
-61,-61,-59,-71,-56,-61,-69,-55,-59,-71
-57,-54,-55,-54,-60,-57,-56,-54,-57,-55
-60,-55,-58,-54,-61,-57,-62,-61,-61,-55
-59,-63,-57,-54,-63,-58,-55,-61,-61,-53
-62,-62,-64,-61,-73,-57,-62,-54,-60,-53
-70,-65,-58,-65,-69,-57,-56,-54,-59,-60
-64,-64,-55,-61,-54,-57,-56,-55,-62,-67
-66,-54,-57,-54,-63,-58,-56,-55,-60,-66
-59,-64,-57,-61,-63,-60,-55,-65,-60,-60
-60,-62,-60,-61,-65,-61,-61,-55,-56,-60
-57,-74,-61,-60,-73,-57,-63,-61,-65,-54
-62,-54,-67,-64,-54,-61,-61,-61,-62,-52
-67,-60,-60,-65,-56,-57,-62,-54,-56,-62
-62,-56,-61,-65,-56,-58,-62,-65,-60,-54
-58,-65,-56,-60,-59,-61,-62,-55,-57,-56
-62,-53,-56,-65,-58,-57,-61,-61,-63,-61
-58,-54,-82,-55,-54,-56,-61,-65,-59,-60
-64,-62,-57,-65,-60,-60,-61,-55,-61,-64
-61,-54,-56,-61,-53,-62,-66,-61,-56,-54
-59,-57,-58,-62,-61,-56,-62,-65,-62,-57
-64,-65,-56,-65,-60,-59,-62,-54,-57,-57
-55,-63,-57,-65,-59,-62,-63,-54,-59,-58
-63,-61,-63,-55,-55,-62,-68,-61,-61,-55
-58,-63,-56,-54,-55,-55,-60,-54,-62,-67
-60,-53,-54,-65,-61,-61,-62,-65,-64,-58
-55,-60,-54,-55,-54,-56,-63,-65,-63,-61
-58,-62,-60,-61,-59,-66,-56,-65,-63,-61
-56,-53,-65,-60,-57,-65,-65,-61,-55,-63
-58,-65,-56,-54,-55,-60,-54,-54,-63,-63
-57,-67,-55,-55,-64,-60,-55,-65,-61,-54
-57,-72,-64,-54,-56,-61,-63,-55,-65,-66
-62,-54,-64,-65,-59,-60,-63,-61,-62,-59
-63,-62,-61,-62,-60,-61,-60,-60,-60,-61
-66,-60,-62,-62,-61,-62,-61,-62,-60,-65
-82,-61,-61,-63,-61,-62,-66,-61,-60,-83
-65,-62,-63,-63,-60,-72,-65,-64,-60,-58
-59,-67,-61,-62,-60,-72,-67,-60,-61,-61
-61,-61,-61,-59,-60,-61,-62,-62,-61,-59
-74,-62,-64,-62,-58,-72,-63,-61,-60,-59
-80,-62,-59,-62,-61,-72,-61,-66,-60,-68
-61,-63,-62,-63,-58,-61,-66,-63,-59,-60
-61,-68,-68,-60,-59,-64,-68,-65,-58,-68
-60,-68,-61,-59,-58,-61,-66,-65,-60,-63
-63,-68,-68,-63,-57,-63,-61,-63,-61,-62
-62,-62,-64,-60,-60,-71,-67,-64,-60,-64
-62,-68,-68,-62,-58,-61,-67,-60,-60,-63
-61,-62,-63,-62,-56,-72,-60,-66,-59,-64
-61,-60,-68,-64,-59,-72,-68,-61,-60,-62
-64,-61,-60,-59,-60,-61,-63,-63,-60,-66
-62,-63,-60,-62,-57,-62,-61,-61,-60,-65
-59,-62,-68,-63,-61,-63,-61,-66,-60,-65
-79,-64,-60,-61,-61,-64,-63,-65,-59,-63
-61,-62,-68,-63,-61,-63,-60,-61,-59,-63
-59,-63,-60,-59,-62,-63,-66,-62,-59,-61
-58,-63,-62,-63,-60,-62,-62,-63,-60,-61
-58,-61,-60,-62,-60,-62,-60,-64,-60,-61
-61,-61,-61,-63,-60,-63,-59,-60,-61,-60
-60,-63,-60,-63,-57,-72,-66,-60,-60,-60
-62,-63,-67,-60,-58,-61,-60,-60,-58,-59
-62,-61,-66,-60,-60,-62,-62,-60,-60,-62
-64,-68,-68,-63,-61,-71,-65,-60,-60,-63
-62,-61,-68,-62,-58,-64,-60,-63,-59,-62
-62,-63,-63,-63,-58,-64,-70,-64,-60,-62
-75,-67,-63,-63,-58,-62,-61,-64,-59,-58
-62,-68,-60,-60,-60,-61,-60,-64,-57,-61
-75,-68,-61,-60,-60,-63,-64,-62,-58,-63
-74,-68,-67,-60,-58,-63,-60,-62,-58,-62
-70,-68,-62,-63,-68,-61,-66,-62,-60,-60
-65,-63,-61,-63,-62,-63,-66,-64,-60,-65
-62,-67,-67,-63,-60,-61,-62,-63,-60,-59
-62,-60,-67,-60,-57,-64,-62,-64,-58,-59
-62,-62,-68,-69,-57,-62,-60,-62,-58,-60
-78,-68,-62,-60,-60,-61,-61,-62,-60,-64
-62,-61,-70,-63,-60,-62,-64,-62,-58,-58
-62,-67,-67,-60,-59,-62,-65,-65,-60,-59
-63,-67,-60,-63,-59,-62,-67,-64,-60,-59
-61,-62,-63,-59,-60,-61,-67,-65,-60,-57
-62,-67,-63,-62,-58,-61,-65,-62,-60,-59
-62,-64,-62,-62,-57,-70,-66,-65,-58,-60
-78,-68,-61,-63,-66,-61,-67,-59,-57,-59
-61,-64,-62,-59,-60,-63,-65,-63,-57,-67
-62,-68,-67,-59,-58,-70,-62,-65,-58,-59
-61,-61,-62,-63,-58,-61,-63,-62,-60,-59
-70,-63,-62,-62,-59,-69,-61,-61,-58,-60
-61,-61,-67,-62,-59,-63,-61,-65,-60,-59
-61,-63,-62,-63,-60,-63,-62,-64,-58,-57
-62,-68,-68,-61,-60,-63,-66,-60,-60,-60
-62,-63,-62,-62,-60,-71,-62,-62,-58,-59
-63,-63,-60,-63,-61,-61,-60,-60,-57,-60
-62,-62,-64,-59,-60,-64,-61,-63,-60,-59
-78,-60,-67,-63,-61,-63,-66,-59,-60,-59
-62,-61,-66,-63,-58,-70,-60,-60,-60,-60
-62,-62,-68,-59,-59,-63,-60,-64,-61,-59
-62,-60,-67,-59,-61,-63,-75,-62,-60,-59
-61,-66,-67,-62,-60,-63,-68,-62,-60,-59
-62,-68,-68,-62,-58,-63,-67,-65,-60,-60
-61,-60,-68,-63,-58,-71,-63,-63,-58,-59
-62,-63,-63,-62,-59,-63,-62,-62,-60,-60
