erro,dist
0.8916138410568237,0.5
0.7458606958389282,0.5
0.3353266716003418,0.5
0.4424185752868652,0.5
0.4641157388687134,0.5
-0.3269995450973511,0.5
0.0004409551620483,0.5
-0.2475218772888183,0.5
-0.3071261644363403,0.5
0.2747925519943237,0.5
-0.1190191507339477,0.5
-0.3630698919296264,0.5
0.427722692489624,0.5
0.4721740484237671,0.5
-0.5458648204803467,0.5
0.1653417348861694,0.5
-0.2240105867385864,0.5
0.9796408414840698,0.5
-0.0224987268447875,0.5
-0.110977292060852,0.5
0.8068825006484985,0.5
-0.1158195734024047,0.5
-0.1812548637390136,0.5
0.5475653409957886,0.5
1.0872756242752075,0.5
-0.3614763021469116,0.5
0.0532840490341186,0.5
1.281835913658142,0.5
0.2637779712677002,0.5
0.6407454013824463,0.5
0.1633365154266357,0.5
1.0166910886764526,0.5
0.3333076238632202,0.5
1.1584724187850952,0.5
-0.2570329904556274,0.5
0.0544409751892089,0.5
0.0566257238388061,0.5
-0.1537384986877441,0.5
0.785738468170166,0.5
-0.2174274325370788,0.5
-0.0369348526000976,0.5
-0.399061918258667,0.5
0.9033421277999878,0.5
-0.1820758581161499,0.5
0.1056835651397705,0.5
-0.37740159034729,0.5
0.7627202272415161,0.5
-0.9993273019790648,0.5
-0.2871187925338745,0.5
0.430132508277893,0.5
-0.1509021520614624,0.5
0.8968902826309204,0.5
0.3379634618759155,0.5
0.4146074056625366,0.5
0.8801816701889038,0.5
0.4078441858291626,0.5
-0.336812674999237,0.5
0.6242060661315918,0.5
0.4764626026153564,0.5
0.4778941869735718,0.5
0.8878430128097534,0.5
-0.1293743848800659,0.5
0.644798755645752,0.5
0.451673150062561,0.5
0.2554432153701782,0.5
-0.0184129476547241,0.5
-0.3407706022262573,0.5
1.0706878900527954,0.5
-0.1463719606399536,0.5
0.2828050851821899,0.5
0.3637338876724243,0.5
0.5116509199142456,0.5
1.0375922918319702,0.5
0.2946618795394897,0.5
-0.1638915538787841,0.5
0.3397865295410156,0.5
0.4154907464981079,0.5
-0.4199537634849548,0.5
0.3208025693893432,0.5
-0.3611370325088501,0.5
0.5651357173919678,0.5
0.9836636781692504,0.5
1.1676048040390017,0.5
0.718431830406189,0.5
0.4498593807220459,0.5
0.0450161695480346,0.5
0.006170630455017,0.5
0.0834800004959106,0.5
-0.0916792154312133,0.5
0.3531713485717773,0.5
0.0405985116958618,0.5
-0.2967609167098999,0.5
-0.12650728225708,0.5
0.0285419225692749,0.5
0.6649699211120605,0.5
0.1809180974960327,0.5
-0.6293638944625854,0.5
0.7394189834594727,0.5
-0.1877812147140503,0.5
0.475429892539978,0.5
-0.1402832269668579,1.0
-0.6297146081924438,1.0
-0.2399219274520874,1.0
-0.1609102487564087,1.0
-0.3633075952529907,1.0
-0.7293003797531128,1.0
-0.7899974584579468,1.0
-0.950879693031311,1.0
-0.3498364686965942,1.0
-0.3538099527359009,1.0
-0.6261130571365356,1.0
-0.7318712472915649,1.0
-0.4739810228347778,1.0
-0.5118929147720337,1.0
-0.4012767076492309,1.0
-0.4814354181289673,1.0
-0.9026223421096802,1.0
0.0836366415023803,1.0
-0.4423867464065552,1.0
-0.8926764726638794,1.0
-0.1468230485916137,1.0
-0.0352107286453247,1.0
-0.5172842741012573,1.0
0.0598667860031127,1.0
-0.2363506555557251,1.0
-0.0952663421630859,1.0
-0.0620744228363037,1.0
-0.3805018663406372,1.0
-0.2159868478775024,1.0
-0.6294225454330444,1.0
-0.4366589784622192,1.0
-0.2090712785720825,1.0
0.0766834020614624,1.0
-0.1980823278427124,1.0
-0.9230440855026244,1.0
0.2882188558578491,1.0
-0.2964431047439575,1.0
0.1294082403182983,1.0
-0.4158378839492798,1.0
-0.7777730226516724,1.0
-0.0734583139419555,1.0
-1.1448801755905151,1.0
0.0329319238662719,1.0
-0.6184984445571899,1.0
-0.4954701662063598,1.0
-0.1070846319198608,1.0
-0.6674400568008423,1.0
-0.0755244493484497,1.0
-0.4489127397537231,1.0
-0.656692624092102,1.0
-0.2541314363479614,1.0
0.105643630027771,1.0
-0.6415702104568481,1.0
0.5927966833114624,1.0
-0.5204998254776001,1.0
0.2173832654953003,1.0
1.0465106964111328,1.0
-0.0606878995895385,1.0
-0.3618522882461548,1.0
-0.2853466272354126,1.0
-0.3023058176040649,1.0
-0.2034136056900024,1.0
-0.7439273595809937,1.0
-0.7852002382278442,1.0
0.0986918210983276,1.0
-0.1143747568130493,1.0
-0.1123214960098266,1.0
-0.1220461130142211,1.0
0.4484137296676636,1.0
0.0127609968185424,1.0
-0.5489217042922974,1.0
-1.0491243600845337,1.0
-0.9474245309829712,1.0
-1.2556174993515017,1.0
0.1028546094894409,1.0
-0.389377236366272,1.0
-0.2408739328384399,1.0
0.2178844213485717,1.0
0.2362725734710693,1.0
-0.0329838991165161,1.0
-0.3490103483200073,1.0
-0.5272938013076782,1.0
-0.5659581422805786,1.0
-0.52088463306427,1.0
0.0361660718917846,1.0
-0.1586338281631469,1.0
-0.1902185678482055,1.0
-0.3407021760940552,1.0
-0.800442099571228,1.0
-1.5062471628189087,1.0
-0.1785393953323364,1.0
-0.3481742143630981,1.0
0.012630820274353,1.0
-0.8581510782241821,1.0
0.3930271863937378,1.0
-0.555146336555481,1.0
-0.4081264734268188,1.0
-0.4413868188858032,1.0
-0.322818398475647,1.0
-0.8563114404678345,1.0
1.1884398460388184,1.5
0.5903110504150391,1.5
0.1125334501266479,1.5
-0.2342456579208374,1.5
0.9160962104797364,1.5
0.2108138799667358,1.5
1.7550153732299805,1.5
0.3759492635726928,1.5
-0.0221785306930542,1.5
-0.0620790719985961,1.5
0.0510915517807006,1.5
0.0226668119430542,1.5
0.9789233207702636,1.5
1.5687074661254885,1.5
0.8318681716918945,1.5
0.5643405914306641,1.5
0.3447831869125366,1.5
0.7034368515014648,1.5
0.6999349594116211,1.5
-0.2557497024536133,1.5
0.1119424104690551,1.5
-0.0194617509841918,1.5
0.0986112356185913,1.5
0.0934196710586547,1.5
-0.6768273115158081,1.5
0.7683439254760742,1.5
1.0852742195129397,1.5
0.6264591217041016,1.5
-0.2740849256515503,1.5
-0.7116366624832153,1.5
0.1589647531509399,1.5
0.3123935461044311,1.5
0.5943565368652344,1.5
0.2213748693466186,1.5
-0.496051549911499,1.5
0.9262533187866212,1.5
0.3298002481460571,1.5
0.1311620473861694,1.5
0.5543608665466309,1.5
0.0250130891799926,1.5
0.6076869964599609,1.5
0.3796380758285522,1.5
-0.0668076276779174,1.5
-0.1345483064651489,1.5
-0.2687736749649048,1.5
0.197806715965271,1.5
0.4005378484725952,1.5
0.2163466215133667,1.5
-0.9150956869125366,1.5
2.5810046195983887,1.5
1.1830768585205078,1.5
0.2619878053665161,1.5
0.2859247922897339,1.5
0.5040674209594727,1.5
0.2560142278671264,1.5
-0.1725996732711792,1.5
0.4597169160842895,1.5
1.6242403984069824,1.5
0.4035326242446899,1.5
1.5346884727478027,1.5
0.4511874914169311,1.5
0.7344989776611328,1.5
1.1702919006347656,1.5
0.4095441102981567,1.5
1.869699478149414,1.5
0.2250591516494751,1.5
-0.1851817369461059,1.5
-0.0410686731338501,1.5
-0.2964565753936767,1.5
0.1221784353256225,1.5
0.28543221950531,1.5
0.1362150907516479,1.5
0.8761124610900879,1.5
0.4408220052719116,1.5
-0.0708032846450805,1.5
0.3619903326034546,1.5
0.6093297004699707,1.5
1.1316556930541992,1.5
0.8229923248291016,1.5
0.0838934183120727,1.5
-0.2253092527389526,1.5
-0.0847290754318237,1.5
0.4689840078353882,1.5
0.9144220352172852,1.5
-0.1777836084365844,1.5
0.283044695854187,1.5
-0.0432578325271606,1.5
0.4920834302902221,1.5
1.1130595207214355,1.5
0.190576434135437,1.5
-0.0008169412612915,1.5
-0.0029293298721313,1.5
-0.0735436677932739,1.5
0.477497935295105,1.5
-0.1524418592453003,1.5
0.1697720289230346,1.5
0.5783233642578125,1.5
1.1082091331481934,1.5
0.4216517210006714,1.5
1.2185893058776855,1.5
0.4670710563659668,2.0
0.0224614143371582,2.0
-0.2272640466690063,2.0
0.3246107101440429,2.0
1.0335149765014648,2.0
0.3354344367980957,2.0
0.253669261932373,2.0
-0.5546389818191528,2.0
-0.1165944337844848,2.0
-0.4967800378799438,2.0
1.3864235877990725,2.0
0.4265251159667969,2.0
0.4793896675109863,2.0
0.3557043075561523,2.0
1.8278923034667969,2.0
0.0804972648620605,2.0
0.8668408393859863,2.0
0.0961718559265136,2.0
-0.0703009366989135,2.0
-0.4048968553543091,2.0
0.1910209655761718,2.0
0.5657892227172852,2.0
-0.2140566110610962,2.0
0.0164771080017089,2.0
-0.6545072793960571,2.0
-0.3009096384048462,2.0
0.0779757499694824,2.0
0.4115562438964844,2.0
0.2989954948425293,2.0
0.1674537658691406,2.0
0.2837471961975097,2.0
-0.513898491859436,2.0
-0.3377629518508911,2.0
-0.1337195634841919,2.0
0.7946615219116211,2.0
-0.0338994264602661,2.0
0.9760856628417968,2.0
-0.2732740640640259,2.0
-0.1811500787734985,2.0
-0.6809192895889282,2.0
-0.5079008340835571,2.0
0.2165989875793457,2.0
0.5064239501953125,2.0
-0.3260618448257446,2.0
-0.4284569025039673,2.0
0.0931072235107421,2.0
-0.0767368078231811,2.0
0.3232684135437011,2.0
-0.4387203454971313,2.0
-0.4446555376052856,2.0
-0.3154822587966919,2.0
1.4741082191467283,2.0
0.0772857666015625,2.0
0.055635929107666,2.0
1.3335838317871094,2.0
-0.4464379549026489,2.0
0.1161909103393554,2.0
-0.6119505167007446,2.0
-0.1416162252426147,2.0
-0.4159280061721802,2.0
0.3575234413146972,2.0
-0.1190918684005737,2.0
0.0487098693847656,2.0
-0.0951653718948364,2.0
-0.474164605140686,2.0
-0.3507839441299438,2.0
-0.0013607740402221,2.0
-0.4633280038833618,2.0
1.0080056190490725,2.0
0.0873794555664062,2.0
-0.2832609415054321,2.0
-0.020854115486145,2.0
0.2531843185424804,2.0
-0.5928961038589478,2.0
1.811335563659668,2.0
0.5338172912597656,2.0
-0.4765573740005493,2.0
-0.2748805284500122,2.0
-0.262041687965393,2.0
0.0343074798583984,2.0
0.2692446708679199,2.0
0.4455456733703613,2.0
-0.2863279581069946,2.0
0.2539629936218261,2.0
1.1411356925964355,2.0
-0.2353469133377075,2.0
0.7335300445556641,2.0
-0.1997500658035278,2.0
-0.3651996850967407,2.0
-0.332802414894104,2.0
-0.5737596750259399,2.0
0.2869925498962402,2.0
0.3136367797851562,2.0
-0.4268957376480102,2.0
