-72,-77,-72,-70,-63,-67,-69,-78,-69,-56
-74,-77,-69,-68,-72,-64,-64,-68,-68,-68
-66,-76,-71,-65,-56,-64,-62,-62,-74,-55
-64,-65,-62,-64,-67,-62,-62,-72,-70,-61
-65,-65,-67,-57,-56,-63,-69,-62,-69,-64
-61,-66,-62,-68,-57,-66,-63,-74,-63,-67
-55,-65,-66,-69,-71,-72,-63,-65,-62,-83
-64,-64,-61,-70,-68,-62,-74,-67,-67,-63
-65,-60,-62,-70,-62,-64,-64,-72,-79,-74
-68,-65,-75,-57,-73,-66,-73,-70,-69,-68
-65,-62,-67,-57,-55,-60,-68,-65,-67,-74
-65,-74,-59,-56,-55,-65,-74,-64,-70,-68
-67,-70,-62,-69,-82,-60,-62,-70,-70,-59
-69,-79,-63,-59,-57,-71,-59,-66,-67,-62
-66,-70,-68,-66,-64,-63,-65,-60,-77,-67
-65,-57,-71,-68,-64,-63,-59,-70,-69,-70
-64,-70,-56,-63,-57,-64,-60,-67,-64,-55
-71,-69,-69,-62,-56,-62,-58,-72,-64,-60
-63,-62,-71,-58,-87,-62,-58,-74,-62,-59
-74,-57,-69,-60,-57,-65,-68,-63,-71,-64
-64,-59,-64,-58,-80,-62,-67,-69,-65,-54
-63,-59,-62,-68,-56,-62,-68,-67,-66,-60
-64,-78,-66,-55,-56,-67,-66,-68,-72,-59
-66,-66,-63,-56,-56,-61,-61,-65,-73,-68
-86,-64,-68,-56,-63,-63,-57,-70,-65,-63
-68,-60,-62,-72,-56,-63,-66,-70,-67,-61
-76,-62,-74,-58,-59,-76,-58,-68,-74,-55
-68,-61,-64,-68,-56,-63,-69,-66,-63,-64
-69,-68,-63,-73,-70,-62,-59,-70,-65,-69
-61,-72,-61,-61,-77,-64,-59,-68,-61,-65
-64,-82,-63,-72,-76,-66,-59,-65,-63,-61
-62,-72,-63,-76,-64,-62,-72,-67,-63,-67
-61,-81,-69,-65,-66,-62,-70,-61,-64,-60
-61,-66,-66,-63,-65,-73,-66,-62,-57,-68
-63,-70,-64,-66,-55,-67,-58,-64,-66,-55
-64,-74,-71,-72,-55,-63,-68,-62,-67,-63
-66,-64,-70,-64,-75,-68,-72,-64,-64,-62
-64,-69,-61,-68,-58,-71,-66,-78,-56,-54
-63,-61,-65,-59,-70,-63,-58,-66,-58,-66
-68,-58,-83,-65,-80,-66,-63,-57,-64,-75
-61,-72,-62,-70,-77,-64,-59,-63,-64,-56
-75,-59,-65,-67,-70,-67,-61,-60,-63,-68
-66,-62,-68,-71,-56,-60,-60,-74,-54,-56
-63,-62,-76,-63,-72,-60,-59,-78,-54,-57
-66,-66,-81,-55,-55,-70,-60,-59,-56,-63
-72,-65,-65,-67,-82,-74,-60,-68,-64,-57
-69,-58,-77,-64,-68,-78,-65,-66,-70,-59
-78,-60,-65,-68,-56,-65,-59,-61,-59,-59
-66,-64,-70,-82,-70,-70,-70,-73,-59,-56
-65,-68,-75,-57,-72,-60,-61,-75,-69,-61
-66,-61,-65,-67,-71,-58,-70,-76,-62,-55
-63,-62,-62,-68,-69,-65,-63,-61,-69,-71
-65,-60,-66,-58,-62,-61,-66,-59,-79,-66
-64,-58,-70,-70,-70,-81,-62,-62,-72,-63
-64,-58,-65,-77,-64,-64,-67,-72,-68,-56
-69,-68,-64,-72,-63,-64,-62,-70,-63,-61
-65,-66,-70,-69,-64,-68,-65,-54,-67,-58
-68,-64,-67,-64,-67,-68,-62,-63,-64,-54
-72,-64,-61,-58,-66,-68,-67,-62,-59,-58
-79,-65,-61,-74,-56,-68,-61,-56,-63,-72
-62,-63,-60,-57,-56,-73,-63,-56,-58,-71
-65,-66,-62,-59,-69,-68,-69,-60,-72,-68
-66,-64,-75,-59,-65,-69,-56,-58,-78,-59
-64,-68,-68,-59,-67,-62,-56,-68,-68,-55
-70,-72,-70,-77,-65,-88,-57,-56,-68,-75
-63,-66,-62,-70,-56,-68,-62,-56,-64,-56
-71,-62,-63,-60,-55,-67,-62,-56,-68,-68
-70,-70,-61,-60,-63,-73,-70,-55,-64,-74
-67,-66,-62,-66,-75,-67,-68,-57,-63,-63
-74,-67,-63,-64,-63,-78,-68,-55,-74,-56
-64,-68,-64,-60,-74,-64,-56,-59,-65,-54
-63,-72,-65,-59,-63,-73,-61,-62,-56,-55
-70,-64,-69,-68,-66,-69,-61,-74,-63,-60
-63,-65,-76,-57,-64,-61,-70,-70,-68,-57
-60,-67,-63,-67,-66,-68,-60,-57,-68,-62
-69,-70,-62,-73,-71,-67,-62,-61,-65,-65
-66,-66,-63,-69,-71,-67,-69,-56,-74,-58
-69,-73,-62,-66,-55,-78,-58,-62,-70,-73
-64,-64,-63,-62,-63,-67,-61,-56,-69,-60
-68,-57,-61,-61,-63,-72,-69,-58,-57,-61
-76,-65,-60,-74,-58,-72,-67,-60,-69,-65
-60,-68,-61,-66,-65,-65,-57,-56,-56,-60
-65,-72,-62,-63,-61,-71,-78,-54,-81,-60
-66,-60,-63,-63,-60,-76,-67,-59,-75,-60
-71,-58,-62,-59,-66,-68,-74,-54,-56,-51
-66,-60,-64,-64,-74,-72,-68,-58,-61,-60
-65,-68,-62,-71,-59,-65,-83,-55,-55,-66
-64,-57,-60,-71,-82,-63,-84,-59,-77,-68
-73,-70,-63,-63,-57,-63,-77,-62,-64,-77
-65,-68,-61,-70,-58,-68,-60,-57,-56,-64
-59,-76,-62,-74,-57,-70,-65,-61,-62,-62
-59,-56,-68,-68,-58,-64,-65,-55,-56,-56
-59,-68,-71,-67,-75,-60,-64,-66,-56,-55
-64,-67,-65,-61,-58,-66,-77,-61,-56,-54
-61,-61,-61,-61,-62,-77,-61,-58,-56,-61
-63,-68,-72,-62,-54,-65,-73,-68,-69,-61
-50,-53,-49,-46,-49,-51,-58,-52,-56,-52
-59,-53,-50,-52,-49,-51,-55,-52,-47,-48
-49,-58,-46,-46,-54,-52,-52,-52,-56,-47
-49,-52,-49,-49,-47,-59,-45,-52,-46,-51
-49,-49,-52,-49,-46,-48,-46,-50,-49,-54
-56,-52,-48,-49,-47,-49,-52,-51,-46,-52
-49,-54,-48,-57,-44,-55,-48,-49,-50,-59
-51,-53,-52,-52,-49,-59,-60,-46,-48,-51
-51,-54,-51,-56,-51,-53,-51,-46,-48,-46
-59,-50,-50,-49,-51,-54,-55,-50,-49,-51
-52,-53,-47,-50,-50,-47,-53,-46,-54,-49
-52,-51,-48,-46,-50,-50,-49,-57,-48,-56
-55,-52,-51,-47,-48,-47,-50,-48,-50,-51
-51,-57,-46,-53,-48,-58,-56,-50,-58,-50
-58,-64,-51,-46,-49,-51,-48,-47,-49,-48
-58,-50,-51,-49,-49,-59,-59,-52,-48,-49
-57,-58,-46,-51,-48,-57,-50,-57,-47,-46
-58,-50,-52,-48,-48,-58,-49,-47,-46,-51
-58,-49,-52,-58,-55,-48,-52,-50,-50,-46
-49,-60,-53,-47,-54,-59,-52,-51,-52,-48
-55,-52,-50,-49,-50,-56,-58,-57,-54,-46
-59,-49,-52,-52,-52,-53,-53,-52,-54,-53
-58,-59,-47,-46,-49,-57,-60,-52,-51,-49
-51,-59,-50,-48,-51,-50,-53,-46,-50,-55
-51,-56,-49,-47,-56,-57,-49,-58,-47,-52
-58,-50,-47,-57,-49,-57,-50,-52,-49,-49
-50,-51,-50,-49,-44,-56,-52,-46,-55,-49
-58,-50,-44,-52,-51,-51,-56,-52,-60,-48
-50,-56,-48,-46,-46,-49,-52,-58,-58,-56
-49,-50,-56,-47,-51,-59,-56,-52,-63,-44
-51,-56,-46,-49,-47,-48,-48,-58,-65,-48
-56,-51,-46,-47,-52,-50,-46,-49,-52,-53
-58,-50,-50,-47,-48,-56,-51,-46,-47,-59
-51,-50,-49,-52,-46,-56,-52,-46,-48,-51
-51,-56,-48,-48,-50,-57,-51,-50,-52,-52
-49,-50,-48,-49,-55,-59,-58,-51,-55,-57
-51,-57,-46,-49,-49,-58,-50,-52,-50,-50
-49,-51,-47,-51,-52,-58,-50,-52,-49,-52
-51,-49,-52,-51,-49,-53,-58,-46,-49,-52
-51,-54,-55,-50,-45,-57,-53,-52,-51,-48
-44,-51,-50,-50,-48,-53,-52,-46,-54,-49
-58,-50,-45,-50,-47,-56,-53,-52,-52,-48
-48,-55,-47,-47,-50,-54,-49,-49,-52,-52
-49,-55,-46,-46,-49,-58,-51,-52,-50,-53
-58,-49,-49,-47,-52,-59,-51,-51,-60,-52
-57,-49,-50,-46,-49,-52,-50,-52,-53,-53
-51,-51,-45,-48,-48,-51,-44,-46,-49,-51
-49,-55,-49,-47,-47,-48,-50,-50,-52,-45
-56,-49,-50,-51,-48,-51,-45,-46,-54,-51
-50,-61,-50,-50,-46,-58,-45,-46,-48,-49
-48,-55,-49,-52,-47,-52,-44,-52,-53,-52
-58,-48,-49,-53,-46,-56,-50,-50,-52,-45
-49,-48,-48,-50,-49,-59,-50,-50,-55,-48
-49,-56,-56,-49,-50,-59,-52,-58,-55,-48
-56,-52,-48,-47,-50,-59,-44,-47,-48,-48
-56,-49,-51,-50,-45,-60,-44,-50,-49,-49
-58,-56,-48,-48,-48,-58,-44,-50,-50,-50
-48,-59,-50,-49,-49,-58,-45,-52,-52,-48
-60,-56,-44,-49,-48,-52,-50,-46,-54,-48
-52,-50,-51,-48,-49,-58,-45,-49,-54,-48
-54,-50,-49,-49,-54,-50,-51,-52,-56,-48
-52,-48,-48,-49,-49,-50,-49,-46,-52,-48
-61,-51,-45,-48,-49,-50,-49,-51,-49,-52
-56,-60,-51,-49,-48,-51,-50,-46,-51,-50
-48,-48,-52,-47,-50,-50,-52,-51,-59,-48
-54,-51,-48,-50,-51,-59,-50,-52,-56,-46
-48,-59,-49,-49,-50,-61,-52,-51,-55,-45
-51,-52,-48,-50,-50,-52,-48,-50,-54,-50
-52,-49,-46,-51,-57,-50,-49,-51,-54,-51
-58,-51,-52,-50,-49,-52,-52,-50,-50,-50
-52,-49,-48,-48,-48,-50,-50,-50,-53,-56
-47,-51,-48,-51,-54,-60,-49,-51,-49,-49
-52,-51,-59,-50,-55,-60,-52,-46,-52,-47
-50,-60,-50,-56,-48,-51,-52,-46,-53,-50
-55,-54,-52,-48,-55,-57,-50,-51,-60,-47
-51,-48,-49,-47,-48,-60,-45,-46,-47,-50
-48,-49,-49,-48,-49,-60,-46,-50,-50,-49
-58,-58,-52,-49,-48,-57,-58,-50,-46,-50
-59,-48,-59,-49,-48,-55,-46,-50,-54,-49
-55,-52,-47,-53,-48,-48,-48,-58,-56,-53
-48,-58,-49,-52,-50,-62,-52,-49,-54,-46
-48,-55,-49,-52,-50,-52,-50,-51,-52,-45
-48,-57,-46,-48,-52,-55,-46,-46,-50,-47
-48,-48,-46,-48,-46,-53,-50,-52,-54,-49
-58,-57,-46,-48,-55,-54,-54,-50,-48,-47
-52,-50,-48,-48,-46,-60,-46,-51,-48,-51
-48,-52,-46,-57,-48,-53,-46,-47,-47,-52
-55,-50,-49,-48,-45,-49,-51,-50,-48,-51
-52,-48,-57,-52,-46,-53,-51,-49,-50,-46
-54,-47,-48,-52,-48,-54,-49,-48,-50,-50
-49,-53,-47,-47,-48,-55,-50,-50,-47,-46
-57,-51,-46,-45,-55,-50,-48,-46,-51,-49
-50,-57,-44,-50,-52,-61,-48,-46,-50,-52
-58,-48,-51,-45,-52,-54,-48,-50,-53,-53
-49,-51,-46,-56,-48,-51,-49,-48,-49,-54
-50,-57,-46,-50,-42,-52,-49,-46,-51,-48
-47,-58,-47,-57,-53,-54,-50,-50,-52,-58
-52,-51,-57,-49,-48,-54,-50,-58,-50,-50
-49,-58,-46,-46,-46,-52,-48,-51,-44,-51
-49,-52,-52,-49,-52,-50,-47,-46,-54,-57
-61,-58,-60,-56,-57,-64,-58,-60,-61,-59
-56,-57,-62,-56,-58,-60,-62,-62,-61,-64
-56,-59,-61,-55,-56,-60,-62,-61,-56,-71
-58,-55,-59,-61,-58,-73,-61,-61,-56,-67
-58,-55,-60,-56,-57,-65,-62,-56,-61,-64
-59,-59,-60,-61,-58,-72,-55,-60,-56,-68
-59,-59,-61,-60,-57,-77,-61,-55,-56,-65
-59,-55,-60,-61,-58,-66,-55,-55,-55,-70
-56,-54,-58,-55,-57,-84,-58,-56,-55,-65
-57,-56,-59,-61,-58,-66,-58,-55,-55,-68
-56,-56,-58,-61,-55,-69,-56,-56,-61,-62
-59,-59,-67,-60,-57,-65,-61,-61,-55,-64
-58,-58,-59,-55,-57,-68,-61,-60,-55,-59
-57,-55,-56,-56,-57,-70,-59,-56,-61,-67
-56,-55,-59,-61,-56,-75,-56,-55,-56,-72
-58,-55,-58,-55,-57,-67,-56,-61,-61,-64
-58,-58,-61,-55,-56,-65,-58,-60,-56,-64
-59,-57,-59,-55,-57,-68,-62,-61,-61,-73
-58,-55,-58,-55,-55,-64,-55,-60,-56,-73
-58,-61,-58,-55,-58,-68,-59,-55,-61,-66
-58,-60,-57,-55,-58,-62,-55,-55,-60,-58
-58,-58,-56,-55,-56,-62,-55,-56,-56,-56
-57,-62,-56,-61,-58,-59,-63,-55,-56,-54
-56,-55,-57,-61,-56,-68,-55,-56,-56,-56
-56,-62,-60,-56,-57,-60,-55,-56,-57,-57
-55,-55,-57,-56,-57,-58,-58,-56,-56,-60
-57,-56,-59,-56,-55,-58,-63,-56,-61,-59
-56,-56,-61,-55,-57,-62,-63,-55,-56,-59
-55,-59,-58,-56,-58,-58,-55,-55,-61,-61
-60,-56,-60,-56,-58,-58,-63,-55,-61,-68
-61,-55,-59,-61,-56,-63,-62,-56,-60,-64
-61,-58,-56,-61,-58,-62,-58,-61,-55,-62
-67,-62,-58,-55,-55,-63,-58,-56,-61,-66
-63,-53,-61,-61,-57,-64,-55,-55,-56,-65
-66,-62,-62,-55,-58,-64,-54,-56,-61,-64
-70,-55,-58,-56,-57,-63,-55,-55,-56,-65
-69,-63,-58,-55,-58,-61,-58,-56,-55,-67
-62,-54,-63,-56,-56,-60,-61,-55,-56,-66
-67,-54,-56,-56,-58,-68,-57,-60,-60,-62
-64,-55,-62,-60,-58,-65,-62,-56,-61,-66
-66,-62,-55,-56,-56,-67,-62,-56,-56,-63
-66,-61,-64,-61,-57,-62,-61,-55,-56,-67
-68,-59,-56,-56,-56,-63,-62,-56,-57,-70
-68,-56,-78,-60,-57,-64,-56,-61,-67,-57
-66,-60,-55,-57,-58,-58,-56,-56,-68,-59
-68,-58,-62,-61,-58,-65,-60,-60,-56,-58
-69,-55,-56,-60,-57,-61,-55,-61,-55,-67
-62,-55,-55,-55,-56,-60,-68,-56,-66,-66
-69,-56,-54,-55,-58,-64,-61,-55,-63,-68
-62,-57,-57,-60,-58,-66,-57,-61,-66,-59
-63,-59,-57,-55,-57,-67,-62,-56,-57,-59
-68,-59,-55,-56,-57,-66,-57,-55,-60,-57
-69,-59,-56,-55,-64,-65,-62,-61,-61,-62
-69,-58,-63,-56,-60,-64,-61,-60,-57,-61
-69,-54,-56,-61,-63,-67,-62,-61,-61,-62
-61,-60,-54,-55,-57,-61,-56,-56,-60,-63
-75,-59,-60,-60,-56,-72,-58,-56,-61,-63
-68,-57,-58,-61,-55,-74,-62,-56,-57,-56
-77,-56,-60,-61,-58,-63,-56,-56,-54,-58
-73,-66,-59,-60,-63,-62,-55,-61,-56,-60
-63,-57,-56,-56,-75,-62,-57,-60,-56,-63
-74,-58,-58,-56,-64,-61,-58,-55,-56,-60
-70,-61,-59,-55,-57,-64,-56,-55,-57,-61
-72,-55,-57,-56,-57,-61,-61,-56,-56,-65
-70,-60,-56,-55,-57,-63,-57,-55,-58,-67
-68,-57,-57,-55,-57,-61,-55,-55,-54,-64
-74,-60,-65,-56,-59,-60,-61,-56,-54,-64
-70,-55,-56,-56,-56,-58,-55,-63,-56,-63
-62,-61,-56,-61,-56,-62,-61,-56,-58,-64
-69,-58,-57,-63,-57,-58,-55,-56,-56,-68
-61,-55,-55,-61,-58,-63,-56,-56,-55,-67
-62,-55,-56,-61,-57,-61,-58,-56,-57,-67
-69,-56,-62,-56,-56,-68,-57,-61,-57,-68
-61,-60,-57,-56,-63,-63,-54,-56,-56,-68
-73,-60,-56,-55,-66,-63,-60,-60,-57,-63
-72,-60,-56,-56,-62,-63,-54,-55,-57,-66
-71,-60,-56,-56,-76,-67,-54,-56,-56,-70
-68,-60,-58,-62,-59,-61,-54,-61,-55,-65
-66,-60,-60,-61,-61,-63,-60,-60,-56,-63
-72,-59,-61,-61,-60,-60,-60,-56,-56,-66
-73,-67,-58,-55,-55,-56,-61,-61,-56,-70
-69,-56,-57,-61,-57,-62,-55,-55,-57,-61
-72,-56,-66,-56,-61,-54,-57,-55,-57,-68
-67,-61,-56,-56,-61,-55,-56,-56,-56,-58
-66,-61,-55,-55,-61,-54,-55,-60,-58,-56
-60,-59,-60,-56,-60,-54,-61,-56,-55,-63
-72,-62,-56,-56,-60,-55,-58,-56,-56,-64
-72,-58,-56,-61,-63,-55,-55,-61,-57,-56
-59,-59,-61,-61,-60,-60,-61,-55,-57,-58
-66,-61,-56,-56,-59,-61,-56,-56,-58,-57
-62,-55,-55,-55,-58,-55,-60,-61,-55,-55
-68,-61,-56,-60,-59,-54,-59,-61,-57,-57
-60,-61,-61,-61,-80,-54,-58,-55,-58,-55
-73,-61,-55,-56,-74,-54,-54,-56,-57,-57
-63,-59,-61,-56,-63,-63,-59,-55,-59,-56
-60,-62,-55,-61,-56,-55,-55,-56,-58,-57
-65,-63,-55,-61,-61,-56,-59,-61,-57,-57
-77,-62,-56,-61,-60,-58,-60,-56,-58,-55
-66,-62,-61,-56,-62,-54,-59,-55,-58,-57
-76,-60,-56,-56,-61,-54,-59,-55,-57,-56
-53,-54,-52,-54,-53,-52,-54,-55,-52,-53
-52,-52,-53,-52,-54,-52,-55,-52,-53,-54
-53,-52,-55,-53,-53,-52,-52,-53,-53,-53
-53,-55,-53,-52,-53,-55,-53,-52,-53,-61
-55,-55,-53,-53,-53,-56,-56,-54,-52,-55
-50,-52,-54,-53,-53,-52,-55,-56,-52,-55
-52,-53,-54,-53,-53,-52,-54,-53,-52,-54
-55,-52,-52,-54,-53,-51,-52,-54,-55,-53
-52,-52,-54,-54,-55,-52,-52,-54,-53,-53
-53,-52,-52,-53,-53,-52,-55,-52,-53,-54
-52,-55,-52,-53,-61,-52,-52,-54,-52,-55
-52,-52,-53,-52,-53,-52,-53,-59,-54,-52
-54,-55,-52,-53,-54,-55,-52,-52,-52,-54
-51,-55,-52,-52,-52,-56,-52,-51,-52,-53
-52,-52,-54,-53,-52,-55,-52,-53,-54,-53
-52,-52,-52,-53,-57,-54,-52,-52,-54,-54
-55,-52,-53,-54,-54,-55,-52,-53,-53,-53
-54,-54,-52,-52,-52,-52,-52,-55,-54,-53
-52,-52,-54,-52,-52,-52,-52,-53,-52,-53
-52,-52,-54,-52,-52,-54,-52,-52,-54,-52
-52,-52,-54,-52,-51,-52,-52,-54,-54,-53
-52,-52,-53,-53,-50,-52,-52,-53,-53,-54
-52,-52,-55,-55,-54,-52,-55,-54,-55,-54
-52,-52,-53,-53,-53,-52,-55,-53,-53,-52
-55,-55,-54,-53,-55,-52,-52,-53,-52,-53
-55,-56,-55,-52,-53,-55,-52,-53,-52,-55
-52,-52,-52,-54,-53,-55,-54,-55,-52,-52
-52,-55,-52,-53,-52,-55,-52,-52,-55,-52
-52,-55,-52,-55,-52,-51,-55,-54,-53,-52
-54,-52,-54,-53,-52,-52,-52,-53,-53,-55
-56,-55,-54,-52,-52,-52,-52,-52,-53,-54
-52,-52,-52,-54,-53,-52,-52,-53,-54,-61
-52,-52,-52,-55,-52,-55,-55,-54,-52,-52
-55,-55,-54,-52,-52,-52,-52,-54,-52,-54
-52,-52,-52,-60,-52,-51,-52,-53,-53,-54
-52,-55,-53,-54,-52,-53,-52,-53,-52,-55
-56,-55,-52,-54,-53,-52,-53,-53,-54,-53
-52,-55,-54,-52,-53,-52,-52,-53,-52,-53
-55,-52,-53,-54,-52,-55,-51,-52,-52,-52
-52,-54,-52,-53,-55,-52,-55,-53,-52,-53
-60,-52,-54,-52,-53,-52,-52,-52,-53,-52
-58,-52,-53,-53,-53,-52,-52,-52,-53,-54
-54,-52,-52,-54,-52,-55,-52,-54,-52,-54
-55,-55,-53,-54,-52,-55,-53,-55,-53,-54
-52,-56,-52,-52,-52,-52,-55,-52,-52,-52
-51,-52,-53,-52,-52,-55,-55,-55,-54,-52
-56,-52,-54,-55,-52,-52,-55,-54,-54,-53
-52,-52,-55,-53,-55,-52,-52,-54,-54,-52
-52,-52,-53,-54,-52,-53,-52,-52,-52,-52
-52,-55,-54,-55,-53,-52,-52,-52,-60,-52
-55,-54,-52,-53,-53,-52,-52,-55,-55,-55
-55,-52,-52,-53,-52,-52,-55,-52,-55,-52
-56,-52,-52,-52,-54,-55,-52,-54,-53,-54
-54,-52,-52,-53,-53,-52,-53,-55,-54,-54
-52,-54,-52,-53,-52,-52,-52,-54,-55,-53
-52,-55,-54,-54,-55,-52,-52,-53,-53,-53
-55,-55,-52,-53,-52,-51,-52,-53,-55,-57
-52,-55,-54,-52,-53,-60,-52,-54,-52,-52
-52,-56,-54,-54,-53,-55,-52,-52,-55,-52
-53,-52,-54,-52,-53,-55,-55,-54,-52,-52
-52,-53,-52,-52,-53,-55,-52,-52,-54,-53
-56,-52,-55,-53,-52,-51,-52,-54,-52,-52
-52,-52,-53,-55,-55,-56,-52,-52,-53,-53
-52,-54,-54,-52,-53,-55,-52,-53,-53,-53
-59,-55,-52,-55,-53,-52,-52,-61,-52,-55
-55,-52,-53,-52,-55,-52,-52,-52,-52,-53
