erroX,erroY,CoordX,CoordY
0.0068755149841308,0.0454258918762207,2.0,6.0
-0.016505479812622,0.0731382369995117,2.0,6.0
-0.0741230249404907,-0.1022658348083496,2.0,6.0
-0.2325178384780883,-0.3086237907409668,2.0,6.0
0.2689359188079834,0.423032283782959,2.0,6.0
-0.0859028100967407,-0.0618534088134765,2.0,6.0
0.2656290531158447,0.8366909027099609,2.0,6.0
2.0571885108947754,1.95466947555542,2.0,6.0
0.6721255779266357,0.4189519882202148,2.0,6.0
-0.1014868021011352,-0.1118741035461425,2.0,6.0
-0.0700078010559082,0.5419740676879883,2.0,6.0
-0.0971509218215942,-0.1249251365661621,2.0,6.0
1.1279945373535156,1.4704184532165527,2.0,6.0
0.1510660648345947,0.5058894157409668,2.0,6.0
-0.0672343969345092,-0.1034941673278808,2.0,6.0
-0.1112595796585083,-0.0931086540222168,2.0,6.0
0.1741688251495361,0.5458803176879883,2.0,6.0
-0.163283109664917,0.2120871543884277,2.0,6.0
-0.0668976306915283,0.04221773147583,2.0,6.0
0.4252829551696777,0.6665701866149902,2.0,6.0
-0.1617926359176635,0.1760897636413574,2.0,6.0
-0.16015625,-0.0235543251037597,2.0,6.0
-0.1234968900680542,-0.0886683464050293,2.0,6.0
0.5037558078765869,0.0058207511901855,2.0,6.0
-0.0841232538223266,-0.0983424186706543,2.0,6.0
-0.1467095613479614,-0.2411026954650879,2.0,6.0
0.4136495590209961,0.5092802047729492,2.0,6.0
0.4660348892211914,0.4223670959472656,2.0,6.0
1.9789607524871824,2.4263973236083984,2.0,6.0
0.7268092632293701,0.7061195373535156,2.0,6.0
0.3557953834533691,0.1506571769714355,2.0,6.0
0.1408109664916992,0.1957321166992187,2.0,6.0
-0.0831972360610961,-0.0887508392333984,2.0,6.0
0.1692621707916259,0.5221056938171387,2.0,6.0
-0.1274242401123047,0.1636905670166015,2.0,6.0
-0.0928610563278198,0.159611701965332,2.0,6.0
-0.0542508363723754,-0.5861382484436035,2.0,6.0
0.2324669361114502,0.2575502395629883,2.0,6.0
1.2572181224822998,1.0936856269836426,2.0,6.0
-0.5316981077194214,-0.0406837463378906,2.0,6.0
0.0261075496673584,0.0588374137878418,2.0,6.0
0.0667285919189453,0.3789706230163574,2.0,6.0
-0.0307422876358032,0.2805171012878418,2.0,6.0
-0.1980438232421875,0.006843090057373,2.0,6.0
-0.0996489524841308,-0.1157088279724121,2.0,6.0
-0.0185977220535278,0.0007615089416503,2.0,6.0
-0.3274730443954468,0.0875759124755859,2.0,6.0
0.2748279571533203,0.2345633506774902,2.0,6.0
-0.2816308736801147,0.1713395118713379,2.0,6.0
-0.1622825860977172,0.1763710975646972,2.0,6.0
-0.1403216123580932,0.0486688613891601,2.0,6.0
-0.0767934322357177,-0.0669794082641601,2.0,6.0
-0.1024655103683471,-0.1762118339538574,2.0,6.0
-0.0182603597640991,-0.0116095542907714,2.0,6.0
-0.2936879396438598,-0.0070700645446777,2.0,6.0
0.108515977859497,0.4621872901916504,2.0,6.0
0.149731159210205,0.4813442230224609,2.0,6.0
0.8166656494140625,0.873563289642334,2.0,6.0
-0.2252289056777954,-0.2001509666442871,2.0,6.0
-0.6046298742294312,-0.0839695930480957,2.0,6.0
0.0722424983978271,-0.1972851753234863,2.0,6.0
-0.2659810781478882,-0.4996285438537597,2.0,6.0
-0.2870527505874634,0.3551268577575683,2.0,6.0
0.6047654151916504,0.9980473518371582,2.0,6.0
-0.0603998899459838,-0.0422468185424804,2.0,10.0
-0.0788382291793823,-0.0856428146362304,2.0,10.0
-0.060064673423767,-0.0412664413452148,2.0,10.0
-0.1729525327682495,0.0497007369995117,2.0,10.0
-0.1852272748947143,-0.1245698928833007,2.0,10.0
-0.1577004194259643,-0.0879659652709961,2.0,10.0
-0.0772556066513061,-0.042698860168457,2.0,10.0
-0.1065694093704223,-0.100229263305664,2.0,10.0
-0.0861786603927612,-0.0444841384887695,2.0,10.0
-0.0773704051971435,-0.0447149276733398,2.0,10.0
-0.0686221122741699,-0.0140066146850585,2.0,10.0
-0.0583586692810058,0.154423713684082,2.0,10.0
-0.0631502866744995,-0.0411272048950195,2.0,10.0
-0.0867514610290527,-0.0458126068115234,2.0,10.0
0.0973067283630371,-0.0294990539550781,2.0,10.0
-0.0492080450057983,-0.0468950271606445,2.0,10.0
-0.0586808919906616,-0.0425653457641601,2.0,10.0
-0.0744092464447021,-0.0456647872924804,2.0,10.0
-0.1000375747680664,-0.0828256607055664,2.0,10.0
-0.0609949827194213,-0.0557746887207031,2.0,10.0
-0.0758095979690551,-0.0267896652221679,2.0,10.0
-0.2285341024398803,0.0182695388793945,2.0,10.0
-0.099138855934143,-0.0071964263916015,2.0,10.0
-0.0817757844924926,-0.0483407974243164,2.0,10.0
-0.0598176717758178,0.0039377212524414,2.0,10.0
-0.0564024448394775,-0.0225248336791992,2.0,10.0
-0.0756303071975708,-0.0712270736694336,2.0,10.0
-0.0747874975204467,-0.0327100753784179,2.0,10.0
-0.0968261957168579,-0.0623693466186523,2.0,10.0
-0.0879656076431274,-0.0852632522583007,2.0,10.0
-0.063224196434021,0.0328588485717773,2.0,10.0
-0.0580267906188964,-0.0365915298461914,2.0,10.0
-0.0814296007156372,-0.0814466476440429,2.0,10.0
-0.0870251655578613,-0.052016258239746,2.0,10.0
0.0652384757995605,0.0380611419677734,2.0,10.0
-0.0743578672409057,-0.0014123916625976,2.0,10.0
-0.1536898612976074,0.0390386581420898,2.0,10.0
-0.0512111186981201,0.0398111343383789,2.0,10.0
-0.0908350944519043,-0.0812759399414062,2.0,10.0
-0.0961369276046752,-0.0158061981201171,2.0,10.0
-0.102894902229309,0.0304927825927734,2.0,10.0
-0.109262466430664,0.1215896606445312,2.0,10.0
-0.0637755393981933,0.1539545059204101,2.0,10.0
-0.0656063556671142,-0.0403099060058593,2.0,10.0
-0.1262918710708618,0.0222253799438476,2.0,10.0
-0.0677475929260253,0.0056276321411132,2.0,10.0
-0.07623291015625,-0.0555353164672851,2.0,10.0
-0.0623890161514282,0.0078773498535156,2.0,10.0
-0.0659421682357788,-0.0351133346557617,2.0,10.0
-0.0493766069412231,-0.0550651550292968,2.0,10.0
-0.0950334072113037,0.013463020324707,2.0,10.0
-0.1416047811508178,-0.0016670227050781,2.0,10.0
-0.1072046756744384,0.0007200241088867,2.0,10.0
-0.0827397108078002,0.0537195205688476,2.0,10.0
-0.1489568948745727,-0.0419206619262695,2.0,10.0
-0.0759341716766357,-0.038435935974121,2.0,10.0
-0.0632745027542114,-0.0651206970214843,2.0,10.0
-0.0668787956237793,-0.0346565246582031,2.0,10.0
-0.0732010602951049,-0.027750015258789,2.0,10.0
-0.0662053823471069,-0.0380859375,2.0,10.0
-0.0636063814163208,-0.0015068054199218,2.0,10.0
-0.0721710920333862,-0.012831687927246,2.0,10.0
-0.0801813602447509,-0.0596704483032226,2.0,10.0
-0.0759322643280029,-0.0410346984863281,2.0,10.0
-0.0610859394073486,0.1452283859252929,2.0,10.0
-0.0805861949920654,-0.0513172149658203,2.0,10.0
-0.0699845552444458,-0.0261554718017578,2.0,10.0
-0.0720158815383911,-0.0256690979003906,2.0,10.0
-0.0556979179382324,-0.0266666412353515,2.0,10.0
-0.0713211297988891,-0.066624641418457,2.0,10.0
-0.1197432279586792,0.0488672256469726,2.0,10.0
-0.1035109758377075,-0.099339485168457,2.0,10.0
-0.1680588722229004,-0.1279764175415039,2.0,10.0
-0.1417907476425171,-0.0866260528564453,2.0,10.0
-0.1792105436325073,-0.0035085678100585,2.0,10.0
-0.2434231042861938,0.1081132888793945,2.0,10.0
-0.033732533454895,-0.053450584411621,2.0,10.0
-0.1141722202301025,0.0127153396606445,2.0,10.0
-0.0824904441833496,-0.0971746444702148,2.0,10.0
-0.0672869682312011,0.0174894332885742,2.0,10.0
-0.0685184001922607,-0.015578269958496,2.0,10.0
-0.1480802297592163,-0.0641098022460937,2.0,10.0
-0.0640002489089965,0.0063104629516601,2.0,10.0
-0.0750622749328613,-0.0461492538452148,2.0,10.0
-0.0877763032913208,-0.0294141769409179,2.0,10.0
-0.065031886100769,-0.0387210845947265,2.0,10.0
-0.0856131315231323,-0.0963163375854492,2.0,10.0
-0.0596073865890502,-0.041396141052246,2.0,10.0
-0.0656512975692749,-0.0386629104614257,2.0,10.0
-0.0675758123397827,-0.061558723449707,2.0,10.0
-0.1064310073852539,0.1531057357788086,2.0,10.0
-0.2136948108673095,0.0354862213134765,2.0,10.0
-0.1120750904083252,0.1352138519287109,2.0,10.0
-0.0406457185745239,-0.0412206649780273,2.0,10.0
-0.0635178089141845,0.0071821212768554,2.0,10.0
-0.0569173097610473,0.1021108627319336,2.0,10.0
-0.0820369720458984,-0.0475778579711914,2.0,10.0
-0.0979611873626709,-0.088078498840332,2.0,10.0
-0.1266275644302368,0.0565404891967773,2.0,10.0
-0.2008999586105346,0.0369129180908203,2.0,10.0
-0.0590864419937133,-0.0344400405883789,2.0,10.0
-0.0675467252731323,-0.0604267120361328,2.0,10.0
-0.0796736478805542,-0.045755386352539,2.0,10.0
-0.0652493238449096,-0.0337381362915039,2.0,10.0
-0.0714550018310546,-0.0249929428100585,2.0,10.0
-0.0710598230361938,-0.0477571487426757,2.0,10.0
-0.0590157508850097,-0.0384855270385742,2.0,10.0
-0.0658377408981323,-0.0071611404418945,2.0,10.0
-0.1248282194137573,-0.1165056228637695,2.0,10.0
-0.130364179611206,0.0417509078979492,2.0,10.0
-0.0740662813186645,0.0070228576660156,2.0,10.0
-0.0900813341140747,-0.0619850158691406,2.0,10.0
