erro,dist
-0.1978362798690796,0.5
-0.1955034732818603,0.5
-0.1955034732818603,0.5
-0.2203650474548339,0.5
-0.2221455574035644,0.5
-0.2326064109802246,0.5
-0.2071205377578735,0.5
-0.2322944402694702,0.5
-0.198789358139038,0.5
-0.1546410322189331,0.5
-0.179847240447998,0.5
-0.2284203767776489,0.5
-0.2276167869567871,0.5
-0.1990082263946533,0.5
-0.2132441997528076,0.5
-0.1338394880294799,0.5
-0.2013218402862548,0.5
-0.2166419029235839,0.5
-0.2434368133544922,0.5
-0.2294775247573852,0.5
-0.1751683950424194,0.5
-0.0264278650283813,0.5
-0.0889673233032226,0.5
-0.2195237874984741,0.5
-0.1866087913513183,0.5
-0.1905725002288818,0.5
-0.2613142728805542,0.5
-0.2026945352554321,0.5
-0.1947963237762451,0.5
-0.1753361225128173,0.5
-0.1921108961105346,0.5
-0.1951950788497924,0.5
-0.1912353038787841,0.5
-0.2667528390884399,0.5
-0.212660551071167,0.5
-0.2247546911239624,0.5
-0.2337621450424194,0.5
-0.2304053306579589,0.5
-0.2247922420501709,0.5
-0.2633897066116333,0.5
-0.1919653415679931,0.5
-0.2287063598632812,0.5
-0.2385884523391723,0.5
-0.173267126083374,0.5
-0.172525405883789,0.5
-0.2304050922393798,0.5
-0.2295272350311279,0.5
-0.189635157585144,0.5
-0.2013218402862548,0.5
-0.240199327468872,0.5
0.0887715816497802,0.5
-0.2271997928619384,0.5
-0.1753361225128173,0.5
-0.2356393337249755,0.5
-0.1804285049438476,0.5
-0.1454987525939941,0.5
-0.2192373275756836,0.5
-0.1944692134857177,0.5
-0.2265520095825195,0.5
-0.1688013076782226,0.5
-0.1721640825271606,0.5
-0.2183140516281128,0.5
-0.1885930299758911,0.5
-0.2138998508453369,0.5
-0.2353975772857666,0.5
-0.1995171308517456,0.5
-0.1622008085250854,0.5
-0.2417534589767456,0.5
-0.1721284389495849,0.5
-0.2078474760055542,0.5
-0.1962161064147949,0.5
-0.2412209510803222,0.5
-0.2685244083404541,0.5
-0.1920979022979736,0.5
-0.1783076524734497,0.5
-0.221218466758728,0.5
-0.2304053306579589,0.5
-0.2271997928619384,0.5
-0.2155622243881225,0.5
-0.1285901069641113,0.5
-0.1962161064147949,0.5
-0.1811567544937133,0.5
-0.2071205377578735,0.5
-0.2322944402694702,0.5
-0.1753361225128173,0.5
-0.2509009838104248,0.5
-0.2017766237258911,0.5
-0.1881970167160034,0.5
-0.1991630792617797,0.5
-0.2176306247711181,0.5
-0.1753361225128173,0.5
0.1063766479492187,0.5
-0.1648001670837402,0.5
-0.1822602748870849,0.5
-0.1736266613006591,0.5
-0.0790082216262817,0.5
-0.2071205377578735,0.5
-0.234109878540039,0.5
-0.2197388410568237,0.5
-0.1845318078994751,0.5
-0.1969845294952392,1.0
-0.1252297759056091,1.0
-0.0763977766036987,1.0
-0.073926568031311,1.0
-0.2346545457839965,1.0
-0.0380333662033081,1.0
-0.1987580060958862,1.0
-0.054009199142456,1.0
-0.0988534688949585,1.0
-0.054435908794403,1.0
-0.0993453860282898,1.0
-0.172979474067688,1.0
-0.1783741116523742,1.0
-0.110157310962677,1.0
0.0045678615570068,1.0
-0.0439215302467346,1.0
-0.1075286865234375,1.0
-0.0681227445602417,1.0
-0.001915693283081,1.0
-0.0738542079925537,1.0
-0.0987429022789001,1.0
-0.0654304027557373,1.0
-0.0923652648925781,1.0
-0.1211845278739929,1.0
-0.1016722917556762,1.0
-0.0508829355239868,1.0
-0.0330060124397277,1.0
-0.0120986104011535,1.0
0.021829605102539,1.0
0.0680052042007446,1.0
0.1404405832290649,1.0
-0.124396800994873,1.0
-0.187803030014038,1.0
-0.1211200356483459,1.0
-0.0043972134590148,1.0
-0.1534572839736938,1.0
0.0333243608474731,1.0
-0.0923348665237426,1.0
0.0553927421569824,1.0
-0.0461906790733337,1.0
0.0009571313858032,1.0
0.0228749513626098,1.0
-0.199727714061737,1.0
-0.0090584158897399,1.0
-0.1927534341812133,1.0
-0.2511109113693237,1.0
0.0026041269302368,1.0
0.0502479076385498,1.0
-0.2322186231613159,1.0
-0.1008127927780151,1.0
-0.2027106881141662,1.0
-0.1429338455200195,1.0
-0.1305276155471801,1.0
-0.1187142133712768,1.0
0.0252993106842041,1.0
-0.1017435789108276,1.0
-0.004351258277893,1.0
-0.016312301158905,1.0
-0.0336223840713501,1.0
-0.1441035270690918,1.0
0.0201990604400634,1.0
-0.059922456741333,1.0
-0.0680162906646728,1.0
0.0294363498687744,1.0
0.0947593450546264,1.0
-0.0299773812294006,1.0
0.0865973234176635,1.0
-0.081822395324707,1.0
-0.0315685272216796,1.0
-0.0653754472732544,1.0
-0.1821614503860473,1.0
-0.0787270069122314,1.0
-0.1103120446205139,1.0
-0.1425286531448364,1.0
