erroX,erroY,CoordX,CoordY
-0.009583711624145508,-0.15343713760375977,2.0,2.0
0.8439702987670898,0.3884725570678711,6.0,10.0
0.715177059173584,-2.323363780975342,6.0,10.0
-0.018304944038391113,-0.15260696411132812,2.0,2.0
0.09939193725585938,0.08429241180419922,9.0,10.0
0.0588068962097168,0.036499977111816406,2.0,10.0
0.08097362518310547,0.13616323471069336,9.0,6.0
-0.019504547119140625,0.16101598739624023,2.0,6.0
-0.0801692008972168,1.0478711128234863,6.0,2.0
-0.028059005737304688,0.040086984634399414,9.0,2.0
-0.028440475463867188,0.04013419151306152,9.0,2.0
0.07369565963745117,-0.019477128982543945,6.0,2.0
0.4009995460510254,0.36450910568237305,6.0,6.0
0.10907363891601562,0.05905437469482422,9.0,10.0
0.09585952758789062,0.04242420196533203,9.0,10.0
-0.0531768798828125,0.04531693458557129,6.0,2.0
0.22537565231323242,0.471987247467041,6.0,6.0
-0.028057098388671875,0.04008674621582031,9.0,2.0
-0.028699874877929688,0.04009675979614258,9.0,2.0
0.08255767822265625,0.034010887145996094,9.0,10.0
0.09294700622558594,0.07134723663330078,9.0,10.0
0.0490875244140625,0.06296062469482422,2.0,10.0
0.11370468139648438,0.06788349151611328,9.0,10.0
0.024088382720947266,-0.01143503189086914,6.0,2.0
-0.42152833938598633,-0.6448221206665039,6.0,10.0
-1.2691936492919922,-0.10138022899627686,6.0,2.0
0.027048587799072266,-0.8109927177429199,2.0,6.0
-0.11670351028442383,-0.09558486938476562,6.0,10.0
-1.7179112434387207,0.33680009841918945,9.0,6.0
1.3934102058410645,-0.6308608055114746,2.0,6.0
-0.027807235717773438,0.03986620903015137,9.0,2.0
0.03569960594177246,-2.4585695266723633,2.0,6.0
1.3517746925354004,-0.043488502502441406,6.0,10.0
-0.02810955047607422,0.040157318115234375,9.0,2.0
-0.038485050201416016,-0.026395440101623535,6.0,2.0
0.038822174072265625,0.09099483489990234,6.0,2.0
0.21134710311889648,0.009682655334472656,6.0,10.0
0.3504652976989746,0.7451109886169434,6.0,6.0
0.035391807556152344,0.14318180084228516,2.0,10.0
-0.023983359336853027,0.13420486450195312,2.0,2.0
-0.03480494022369385,-0.1311793327331543,2.0,6.0
-0.019806623458862305,-0.14446258544921875,2.0,2.0
-0.028169631958007812,0.04017043113708496,9.0,2.0
-1.8054332733154297,0.2822842597961426,9.0,6.0
-0.01948833465576172,-0.13851487636566162,2.0,2.0
-0.5450878143310547,0.6647090911865234,9.0,6.0
0.06540822982788086,0.049282073974609375,2.0,10.0
-0.599583625793457,0.4164142608642578,9.0,6.0
-0.1427011489868164,0.02299022674560547,9.0,2.0
0.05858016014099121,0.036622047424316406,2.0,10.0
-0.030828475952148438,0.1831502914428711,9.0,10.0
-0.028067588806152344,0.039952754974365234,9.0,2.0
0.21351385116577148,0.19582653045654297,6.0,2.0
-0.011397480964660645,-0.15340697765350342,2.0,2.0
-0.018140435218811035,-0.15271592140197754,2.0,2.0
0.40512847900390625,0.43947744369506836,2.0,6.0
1.182727336883545,-3.773601531982422,6.0,10.0
0.15212202072143555,0.11129474639892578,2.0,10.0
0.5721449851989746,-0.29997825622558594,6.0,10.0
3.127511978149414,-2.078843593597412,2.0,6.0
0.4616875648498535,-0.004975318908691406,6.0,10.0
0.2151169776916504,-0.14552319049835205,2.0,2.0
-1.0353550910949707,0.6585469245910645,9.0,6.0
-0.03737306594848633,-0.09257316589355469,2.0,2.0
0.11348342895507812,0.0726461410522461,9.0,10.0
0.06957316398620605,0.11324691772460938,2.0,10.0
0.08426094055175781,0.038550376892089844,9.0,10.0
0.6729121208190918,0.39549875259399414,6.0,2.0
0.04601716995239258,-0.014303445816040039,6.0,2.0
-0.05226707458496094,-0.017735004425048828,2.0,6.0
0.07964420318603516,0.12315559387207031,9.0,10.0
-0.0554194450378418,-0.03617286682128906,6.0,2.0
0.06081533432006836,-0.04413557052612305,6.0,2.0
0.04970359802246094,0.047478675842285156,2.0,10.0
0.07098960876464844,0.14220666885375977,9.0,6.0
0.23946237564086914,0.053649187088012695,6.0,2.0
0.1728954315185547,-0.10620260238647461,9.0,6.0
0.10150909423828125,0.11534309387207031,9.0,10.0
0.1081838607788086,0.06087779998779297,9.0,10.0
1.7031984329223633,-1.7185134887695312,6.0,10.0
-0.0020351409912109375,0.04424095153808594,9.0,10.0
-0.10883140563964844,0.4765324592590332,9.0,6.0
0.11606788635253906,-0.17938661575317383,9.0,6.0
0.061519622802734375,0.08470678329467773,9.0,6.0
0.20264005661010742,0.31023168563842773,6.0,6.0
0.09609031677246094,0.041823387145996094,9.0,10.0
-0.09029746055603027,-0.03570222854614258,2.0,6.0
-1.4229793548583984,0.34062671661376953,9.0,6.0
-0.12885618209838867,-0.16553592681884766,6.0,10.0
-0.02051997184753418,-0.14594101905822754,2.0,2.0
0.46410322189331055,0.3047184944152832,6.0,6.0
0.37816619873046875,0.3530430793762207,6.0,6.0
0.5191960334777832,2.491482734680176,6.0,6.0
-0.04251289367675781,0.10820484161376953,9.0,6.0
-0.02812957763671875,0.04014754295349121,9.0,2.0
0.19438529014587402,0.5288882255554199,2.0,6.0
0.04703235626220703,0.1309194564819336,9.0,10.0
0.07381153106689453,-0.011723160743713379,6.0,2.0
0.06369781494140625,0.30211448669433594,6.0,2.0
0.16449213027954102,-0.1533203125,6.0,10.0
-0.03139936923980713,0.17199039459228516,2.0,10.0
0.10739612579345703,0.05681896209716797,9.0,10.0
-0.015626192092895508,-0.15217745304107666,2.0,2.0
-0.019799113273620605,0.09090948104858398,2.0,6.0
0.30550336837768555,1.2178850173950195,6.0,6.0
0.08614349365234375,0.09389567375183105,9.0,2.0
-0.12174081802368164,-0.15154385566711426,6.0,2.0
0.18941473960876465,0.5443696975708008,2.0,6.0
-0.030460357666015625,0.03894186019897461,9.0,2.0
0.24184465408325195,-0.9611005783081055,6.0,10.0
3.4772281646728516,3.587071418762207,2.0,6.0
0.1063241958618164,-0.057340145111083984,9.0,6.0
2.9549670219421387,-2.265166997909546,2.0,6.0
-0.04758405685424805,-0.0360029935836792,6.0,2.0
0.04694199562072754,0.2871537208557129,2.0,6.0
-0.01830148696899414,-0.15228688716888428,2.0,2.0
0.025906801223754883,0.24676847457885742,2.0,6.0
0.8022708892822266,0.29039621353149414,6.0,6.0
-0.02818584442138672,0.04015398025512695,9.0,2.0
0.4308009147644043,0.4947366714477539,6.0,10.0
1.6488945484161377,1.8259615898132324,2.0,6.0
0.02722787857055664,-2.114499092102051,6.0,10.0
-0.028159141540527344,0.040178775787353516,9.0,2.0
0.10958385467529297,0.08020687103271484,9.0,10.0
-0.16321229934692383,0.09377193450927734,6.0,2.0
-1.8377103805541992,0.488797664642334,9.0,6.0
0.4569993019104004,-2.5689048767089844,2.0,6.0
0.30924057960510254,0.3816981315612793,2.0,6.0
0.044404029846191406,0.10289764404296875,6.0,2.0
-1.117276668548584,1.8271832466125488,9.0,6.0
0.32183098793029785,-0.03010082244873047,2.0,10.0
0.6736898422241211,-0.5502653121948242,6.0,10.0
-0.028429031372070312,0.040134429931640625,9.0,2.0
-0.05063009262084961,0.044133663177490234,6.0,2.0
0.6964287757873535,-3.573439121246338,6.0,10.0
0.08002471923828125,0.043852806091308594,9.0,10.0
-0.03504133224487305,-1.2297635078430176,2.0,6.0
0.05260825157165527,0.043663978576660156,2.0,10.0
-0.028394699096679688,0.04013776779174805,9.0,2.0
0.09837913513183594,0.0817251205444336,9.0,10.0
-0.08728790283203125,-0.04736042022705078,6.0,10.0
0.3977386951446533,0.20849370956420898,2.0,6.0
-0.045081138610839844,0.03910994529724121,9.0,2.0
0.4703187942504883,0.004372596740722656,6.0,10.0
-0.07046318054199219,0.03379487991333008,9.0,2.0
0.11161041259765625,0.06363582611083984,9.0,10.0
0.10857868194580078,0.06342506408691406,9.0,10.0
1.0219874382019043,0.27594757080078125,6.0,10.0
0.041187286376953125,0.21740388870239258,9.0,6.0
-0.01802241802215576,-0.1476684808731079,2.0,2.0
-0.04649782180786133,-0.00957632064819336,2.0,6.0
0.21475982666015625,0.5373806953430176,2.0,6.0
-0.07939672470092773,-0.04493117332458496,6.0,2.0
-0.45247983932495117,-0.731389045715332,6.0,10.0
0.10866165161132812,0.05901813507080078,9.0,10.0
0.15742921829223633,0.3373088836669922,6.0,6.0
-0.47044897079467773,-1.172983169555664,6.0,10.0
0.055088043212890625,0.1660780906677246,9.0,6.0
-0.028177261352539062,0.0401763916015625,9.0,2.0
0.43478822708129883,-0.6783943176269531,6.0,10.0
0.4772837162017822,0.1875321865081787,2.0,2.0
0.04295969009399414,-0.02834010124206543,6.0,2.0
-0.02942633628845215,-0.03236663341522217,2.0,2.0
-0.18075180053710938,0.031042814254760742,6.0,2.0
0.09598159790039062,0.08556365966796875,9.0,6.0
-0.028192520141601562,0.04016757011413574,9.0,2.0
0.059984683990478516,0.035529136657714844,2.0,10.0
1.0946564674377441,-0.16276013851165771,2.0,2.0
0.005674839019775391,0.3028721809387207,2.0,6.0
-0.5262818336486816,-0.05562114715576172,6.0,2.0
-0.0776357650756836,0.055748701095581055,6.0,2.0
-0.001393437385559082,0.27555203437805176,2.0,2.0
0.11284828186035156,0.09408092498779297,9.0,10.0
0.05936002731323242,0.037021636962890625,2.0,10.0
-0.16351079940795898,-0.24820899963378906,6.0,10.0
0.29443883895874023,0.33135175704956055,6.0,6.0
0.07284235954284668,0.07336902618408203,2.0,10.0
0.10336780548095703,0.053437232971191406,9.0,10.0
-0.047476768493652344,0.03724241256713867,9.0,2.0
-0.04146230220794678,0.19279074668884277,2.0,2.0
-0.16448974609375,-0.2553291320800781,6.0,10.0
0.008877038955688477,-0.15369021892547607,2.0,2.0
0.14869952201843262,0.1370224952697754,2.0,6.0
-0.019904017448425293,0.11258149147033691,2.0,2.0
-0.02218472957611084,-0.1380990743637085,2.0,2.0
0.09274578094482422,0.041373252868652344,9.0,10.0
-0.0785679817199707,-0.08915245532989502,6.0,2.0
0.04115581512451172,0.2572803497314453,2.0,6.0
-1.3245329856872559,-1.3102970123291016,6.0,10.0
-0.014340758323669434,-0.1508646011352539,2.0,2.0
0.02596426010131836,0.510399580001831,6.0,2.0
-0.028159141540527344,0.040178537368774414,9.0,2.0
0.0741889476776123,0.10711479187011719,2.0,10.0
0.4030919075012207,0.3310685157775879,6.0,6.0
0.19202852249145508,3.02211856842041,6.0,6.0
0.039087533950805664,0.10545587539672852,2.0,6.0
0.0389094352722168,0.00041985511779785156,6.0,2.0
-0.2681884765625,-0.1977548599243164,6.0,10.0
0.04533195495605469,-0.011775851249694824,6.0,2.0
-0.01390695571899414,0.02018117904663086,6.0,2.0
0.6890089511871338,0.48000001907348633,2.0,6.0
0.19989347457885742,0.5406036376953125,6.0,2.0
0.1855010986328125,0.3090949058532715,6.0,6.0
-0.0281524658203125,0.040172576904296875,9.0,2.0
0.5264706611633301,0.7985875606536865,6.0,2.0
0.4295535087585449,0.4124445915222168,6.0,6.0
-0.029773712158203125,0.04669523239135742,9.0,2.0
-0.0844874382019043,0.01969432830810547,6.0,10.0
-0.030241966247558594,0.8580801486968994,6.0,2.0
0.09344100952148438,0.07153511047363281,9.0,10.0
0.11028194427490234,0.08059024810791016,9.0,10.0
0.030812978744506836,0.10330772399902344,2.0,10.0
0.7387785911560059,0.18573570251464844,6.0,10.0
0.04779958724975586,0.17183637619018555,6.0,2.0
-0.05147135257720947,-0.008679866790771484,2.0,6.0
-0.01512908935546875,0.027518749237060547,9.0,2.0
-0.22211503982543945,0.6386258602142334,6.0,2.0
1.021831750869751,0.671576976776123,2.0,6.0
0.17905426025390625,-0.0774068832397461,9.0,6.0
-0.13472223281860352,-0.039422035217285156,6.0,10.0
0.32364416122436523,-0.4072990417480469,6.0,10.0
0.04719877243041992,0.5506374835968018,2.0,2.0
0.060044288635253906,0.104034423828125,9.0,10.0
-0.9569339752197266,1.146139144897461,9.0,6.0
0.9488177299499512,1.1103553771972656,2.0,6.0
0.7831883430480957,0.3288998603820801,6.0,6.0
-1.266611099243164,-1.3598260879516602,6.0,10.0
0.10166549682617188,0.04801464080810547,9.0,10.0
0.2927727699279785,0.5607867240905762,6.0,6.0
0.856417179107666,0.5806975364685059,6.0,6.0
1.6966848373413086,1.1907281875610352,6.0,2.0
-0.02814006805419922,0.04008746147155762,9.0,2.0
-0.028777122497558594,0.040085554122924805,9.0,2.0
0.40443873405456543,0.6496005058288574,2.0,6.0
0.4646151065826416,0.7570996284484863,2.0,6.0
0.3626894950866699,0.8221268653869629,6.0,6.0
-0.028148651123046875,0.04016757011413574,9.0,2.0
0.3465695381164551,0.4007105827331543,6.0,6.0
0.11365127563476562,0.07055187225341797,9.0,10.0
-0.01849651336669922,-0.15193498134613037,2.0,2.0
0.6646618843078613,0.41596031188964844,6.0,10.0
-0.6339988708496094,1.2932066917419434,9.0,6.0
0.18866586685180664,0.4088592529296875,6.0,6.0
-0.35474205017089844,0.24976682662963867,9.0,6.0
0.057036638259887695,0.038806915283203125,2.0,10.0
0.6204948425292969,0.7351317405700684,2.0,6.0
-0.030081868171691895,0.00041365623474121094,2.0,2.0
-0.028197288513183594,0.04017281532287598,9.0,2.0
0.1008758544921875,0.04817485809326172,9.0,10.0
-0.05933713912963867,0.03887176513671875,6.0,2.0
-0.05410957336425781,0.44542503356933594,9.0,6.0
0.1134939193725586,0.07488155364990234,9.0,10.0
-0.015977859497070312,0.09611225128173828,9.0,6.0
-0.005253314971923828,-0.006585955619812012,6.0,2.0
1.5688371658325195,-2.0403809547424316,6.0,10.0
1.0250029563903809,-1.5024433135986328,6.0,10.0
-1.0593557357788086,-1.0795774459838867,6.0,10.0
0.18041563034057617,-2.9878687858581543,6.0,10.0
0.06137847900390625,0.44275379180908203,6.0,10.0
0.7758646011352539,-0.19661235809326172,6.0,10.0
1.3393020629882812,1.0493245124816895,6.0,2.0
0.5852117538452148,0.17615795135498047,6.0,10.0
-0.034305691719055176,-0.10133540630340576,2.0,2.0
0.060485124588012695,0.03564262390136719,2.0,10.0
0.30806875228881836,0.4199652671813965,6.0,6.0
0.07606983184814453,0.016136646270751953,6.0,2.0
0.029288768768310547,0.32552552223205566,6.0,2.0
0.05649375915527344,0.26735830307006836,9.0,6.0
-0.18736648559570312,0.12288618087768555,9.0,6.0
-0.028142929077148438,0.04015183448791504,9.0,2.0
-0.7421631813049316,-0.6211347579956055,6.0,10.0
0.08202433586120605,0.07332420349121094,2.0,10.0
0.6973938941955566,0.5039701461791992,6.0,10.0
-3.754467248916626,0.018487215042114258,6.0,2.0
0.09164905548095703,0.03773689270019531,9.0,10.0
0.1406078338623047,-0.028904438018798828,9.0,6.0
-0.14242172241210938,0.02302408218383789,9.0,2.0
0.3739585876464844,1.127234935760498,6.0,6.0
-0.3601107597351074,-0.629237174987793,6.0,10.0
0.39818644523620605,-0.16629397869110107,2.0,2.0
0.6354207992553711,0.2573075294494629,6.0,6.0
0.09917449951171875,0.08260154724121094,9.0,10.0
-0.02671682834625244,-2.015363931655884,2.0,6.0
0.8448681831359863,0.8997073173522949,2.0,6.0
0.07585525512695312,0.10162591934204102,9.0,6.0
0.18914461135864258,0.3412480354309082,6.0,6.0
0.030894041061401367,0.11042118072509766,2.0,10.0
-0.46460533142089844,0.3016815185546875,9.0,6.0
0.06346821784973145,0.0430755615234375,2.0,10.0
0.04159688949584961,0.06270313262939453,2.0,10.0
-0.8689231872558594,0.30893945693969727,9.0,6.0
0.2665276527404785,0.6995816230773926,6.0,6.0
-0.02870941162109375,0.04009604454040527,9.0,2.0
0.10833549499511719,0.08481884002685547,9.0,10.0
0.017820358276367188,-0.010060787200927734,6.0,2.0
-2.707618236541748,0.4320487976074219,9.0,6.0
0.09472942352294922,0.04183197021484375,9.0,10.0
0.043875932693481445,-1.2668018341064453,2.0,6.0
0.9116203784942627,-0.04538297653198242,2.0,6.0
-0.042766451835632324,-0.06185758113861084,2.0,2.0
-0.40378618240356445,1.2403244972229004,6.0,2.0
-0.0277099609375,0.03964495658874512,9.0,2.0
0.06429100036621094,0.08412456512451172,9.0,10.0
-0.021625280380249023,-0.10472869873046875,2.0,2.0
0.1133575439453125,0.06671428680419922,9.0,10.0
-0.03949236869812012,0.7902235984802246,2.0,2.0
0.28950929641723633,-1.3792028427124023,2.0,6.0
1.278221607208252,-3.538214683532715,6.0,10.0
-0.02883625030517578,0.04007148742675781,9.0,2.0
0.07529282569885254,0.08139610290527344,2.0,10.0
0.07201647758483887,0.09941387176513672,2.0,10.0
0.10266590118408203,0.15536785125732422,9.0,10.0
-0.020735740661621094,-0.14533746242523193,2.0,2.0
0.03642868995666504,0.022620201110839844,2.0,10.0
0.039946556091308594,0.06457996368408203,2.0,10.0
0.12585735321044922,0.15014266967773438,2.0,6.0
-0.03801536560058594,0.03870964050292969,9.0,2.0
1.0797381401062012,0.9972195625305176,2.0,6.0
0.08981609344482422,0.06454181671142578,9.0,10.0
-0.5464076995849609,1.274752140045166,9.0,6.0
0.275937557220459,-0.2858743667602539,6.0,10.0
-0.0283203125,0.04015636444091797,9.0,2.0
-0.024051904678344727,-0.031122446060180664,2.0,2.0
0.02145242691040039,-0.15425455570220947,2.0,2.0
0.6424641609191895,0.8252682685852051,6.0,6.0
-0.017313838005065918,-0.15274369716644287,2.0,2.0
-0.0167391300201416,-0.1525111198425293,2.0,2.0
1.0225777626037598,0.29219579696655273,6.0,6.0
0.3247687816619873,-2.2774264812469482,2.0,6.0
0.107208251953125,0.057740211486816406,9.0,10.0
-0.5344705581665039,0.4185981750488281,9.0,6.0
0.07462477684020996,0.0902261734008789,2.0,10.0
0.06601452827453613,0.11388683319091797,2.0,10.0
-0.0025714635848999023,-0.14860284328460693,2.0,2.0
-0.031785011291503906,0.03807473182678223,9.0,2.0
-0.41504526138305664,-0.2920808792114258,6.0,10.0
0.005185842514038086,0.16242694854736328,2.0,10.0
-0.1668868064880371,-0.15038394927978516,6.0,10.0
0.34485721588134766,0.45591020584106445,2.0,6.0
0.04821348190307617,-0.18502426147460938,6.0,10.0
0.05710744857788086,0.1146383285522461,6.0,10.0
0.01645374298095703,0.15907573699951172,2.0,10.0
0.24356698989868164,0.45966005325317383,6.0,6.0
0.1936509609222412,0.07619571685791016,2.0,10.0
0.0015025138854980469,0.31252527236938477,2.0,6.0
-0.018124103546142578,-0.1522219181060791,2.0,2.0
-1.6077561378479004,0.5099802017211914,9.0,6.0
-0.5735354423522949,-0.055918335914611816,6.0,2.0
-2.020336866378784,-2.694897174835205,6.0,10.0
-0.028182029724121094,0.04017210006713867,9.0,2.0
-0.09495306015014648,1.0371744632720947,6.0,2.0
0.10771584510803223,-0.17719602584838867,2.0,2.0
0.05618858337402344,0.03704643249511719,9.0,10.0
0.42435693740844727,0.9501376152038574,6.0,6.0
0.2382826805114746,0.2762913703918457,6.0,6.0
0.11290168762207031,0.06852245330810547,9.0,10.0
-0.016818642616271973,-0.14736008644104004,2.0,2.0
-0.01801896095275879,-0.15273284912109375,2.0,2.0
-0.03887069225311279,1.497431755065918,2.0,2.0
-0.011750459671020508,-0.15300559997558594,2.0,2.0
0.25445127487182617,0.1251974105834961,6.0,10.0
2.0123305320739746,-0.14845514297485352,2.0,6.0
-0.060475826263427734,0.032937049865722656,6.0,2.0
0.10172843933105469,0.04809856414794922,9.0,10.0
0.05993509292602539,0.035579681396484375,2.0,10.0
0.047237396240234375,0.10084819793701172,9.0,10.0
0.013663291931152344,0.15950679779052734,2.0,10.0
0.20357751846313477,0.5683963298797607,6.0,2.0
0.06909799575805664,0.06937789916992188,2.0,10.0
-0.028162002563476562,0.04008603096008301,9.0,2.0
0.4618973731994629,2.0071983337402344,6.0,6.0
0.07153034210205078,0.10108184814453125,2.0,10.0
0.0643606185913086,0.12072181701660156,2.0,10.0
0.0384366512298584,0.06332683563232422,2.0,10.0
0.032749176025390625,-0.018391966819763184,9.0,2.0
0.40231823921203613,-1.4975991249084473,2.0,6.0
0.04383134841918945,0.10889720916748047,6.0,2.0
-0.028110504150390625,0.040004730224609375,9.0,2.0
0.13783931732177734,0.08014822006225586,9.0,2.0
0.353757381439209,1.6125211715698242,6.0,6.0
0.36097097396850586,-2.8130974769592285,6.0,10.0
-0.01816713809967041,-0.14255070686340332,2.0,2.0
0.21851682662963867,0.8107762336730957,6.0,6.0
0.08916854858398438,0.1271200180053711,9.0,6.0
-0.02814960479736328,0.04012751579284668,9.0,2.0
0.03819394111633301,0.11722660064697266,2.0,6.0
0.08617973327636719,0.1413121223449707,9.0,6.0
-0.07852387428283691,-0.08054780960083008,2.0,6.0
0.23891401290893555,0.4070124626159668,6.0,6.0
0.27992868423461914,0.7468390464782715,6.0,6.0
0.18740129470825195,0.21086740493774414,2.0,6.0
-0.3819003105163574,-0.2680950164794922,6.0,10.0
0.06925177574157715,0.05321025848388672,2.0,10.0
0.06757259368896484,0.1498417854309082,9.0,6.0
-0.004899859428405762,0.17522811889648438,2.0,10.0
0.9765481948852539,0.317934513092041,6.0,6.0
0.05362439155578613,-0.15956532955169678,2.0,2.0
0.2000110149383545,1.063490867614746,2.0,2.0
0.036852359771728516,-0.011363744735717773,6.0,2.0
-0.028268814086914062,0.0401616096496582,9.0,2.0
0.4935111999511719,-0.014370918273925781,6.0,10.0
0.36054468154907227,0.5969204902648926,6.0,6.0
0.08893632888793945,0.09037446975708008,6.0,2.0
-0.5243415832519531,0.661163330078125,9.0,6.0
-1.4452595710754395,-0.021495699882507324,6.0,2.0
0.3356461524963379,0.565859317779541,6.0,6.0
-0.007299900054931641,0.038641929626464844,6.0,2.0
0.07187533378601074,0.10047340393066406,2.0,10.0
0.24134016036987305,0.3965916633605957,6.0,6.0
0.05066490173339844,0.8235487937927246,2.0,2.0
0.09822654724121094,0.08045291900634766,9.0,10.0
0.17027759552001953,-0.18286514282226562,9.0,6.0
0.3576369285583496,-0.017891883850097656,6.0,2.0
0.1710371971130371,0.38854074478149414,6.0,6.0
0.2411479949951172,0.35968637466430664,6.0,6.0
-0.028544902801513672,-2.232203245162964,2.0,6.0
0.1542196273803711,-0.0574798583984375,6.0,10.0
0.05284833908081055,-0.0031828880310058594,6.0,2.0
